D_ref_global_max_x;D_ref_global_max_y;D_ref_global_min_x;D_ref_global_min_y;D_ref_shift_max_x;D_1_global_max_x;D_1_global_max_y;D_1_global_min_x;D_1_global_min_y;D_1_shift_max_x;D_2_global_max_x;D_2_global_max_y;D_2_global_min_x;D_2_global_min_y;D_2_shift_max_x;D_3_global_max_x;D_3_global_max_y;D_3_global_min_x;D_3_global_min_y;D_3_shift_max_x;D_4_global_max_x;D_4_global_max_y;D_4_global_min_x;D_4_global_min_y;D_4_shift_max_x;D_5_global_max_x;D_5_global_max_y;D_5_global_min_x;D_5_global_min_y;D_5_shift_max_x;D_6_global_max_x;D_6_global_max_y;D_6_global_min_x;D_6_global_min_y;D_6_shift_max_x;D_7_global_max_x;D_7_global_max_y;D_7_global_min_x;D_7_global_min_y;D_7_shift_max_x;D_8_global_max_x;D_8_global_max_y;D_8_global_min_x;D_8_global_min_y;D_8_shift_max_x;D_9_global_max_x;D_9_global_max_y;D_9_global_min_x;D_9_global_min_y;D_9_shift_max_x;
1738.800;1837.453;193.300;-39.171;0.000;1858.800;1922.558;7802.100;21.915;120.000;1841.700;1450.678;8222.300;-41.080;102.900;1876.100;1588.923;9658.800;-79.064;137.300;1920.700;1413.070;283.900;-36.643;181.900;2007.300;1711.015;4130.100;-102.095;268.500;2013.300;1217.328;331.000;-56.534;274.500;2019.600;1136.734;323.900;-110.079;280.800;1901.100;1313.146;9772.200;-63.706;162.300;1885.700;1451.914;3985.400;-107.307;146.900;
