D_ref_x;D_ref_y;D_1_x;D_1_y;D_2_x;D_2_y;D_3_x;D_3_y;D_4_x;D_4_y;D_5_x;D_5_y;D_6_x;D_6_y;D_7_x;D_7_y;D_8_x;D_8_y;D_9_x;D_9_y;
5133.000;-107.286;5162.000;-109.922;4968.000;-101.748;5367.000;-102.710;5251.000;-100.059;4803.000;-107.667;5115.000;-70.681;4676.000;-98.190;5380.000;-56.814;5083.000;-106.114;
5293.000;-93.442;5325.000;-92.346;5122.000;-95.518;5559.000;-114.033;5422.000;-99.087;4971.000;-92.250;5328.000;-99.844;4847.000;-103.250;5569.000;-94.994;5242.000;-94.129;
5450.000;-98.703;5484.000;-101.246;5277.000;-101.537;5810.000;-89.514;5611.000;-96.909;5139.000;-101.395;5491.000;-108.568;5018.000;-89.922;5729.000;-108.365;5405.000;-104.741;
5606.000;-97.457;5644.000;-99.240;5431.000;-96.026;5986.000;-96.403;5807.000;-96.279;5313.000;-97.518;5642.000;-97.602;5199.000;-122.576;5884.000;-91.278;5572.000;-90.956;
5763.000;-104.500;5803.000;-99.230;5590.000;-101.780;6151.000;-97.354;6005.000;-93.477;5476.000;-95.576;5786.000;-93.974;5417.000;-82.035;6040.000;-103.682;5738.000;-101.425;
5920.000;-85.884;5964.000;-90.174;5752.000;-98.907;6309.000;-103.827;6206.000;-106.688;5610.000;-114.702;5933.000;-97.483;5596.000;-90.137;6197.000;-93.156;5905.000;-102.466;
6074.000;-110.500;6123.000;-107.397;5922.000;-88.586;6466.000;-94.429;6370.000;-93.167;5721.000;-94.426;6085.000;-107.077;5756.000;-114.255;6358.000;-98.422;6075.000;-96.053;
6228.000;-94.640;6275.000;-97.375;6100.000;-111.226;6620.000;-94.571;6529.000;-103.901;5866.000;-94.620;6252.000;-101.078;5914.000;-87.299;6560.000;-61.122;6244.000;-96.448;
6374.000;-90.814;6426.000;-94.544;6280.000;-94.491;6778.000;-107.000;6684.000;-101.017;6022.000;-99.376;6464.000;-84.137;6064.000;-103.155;6571.000;-56.051;6412.000;-99.874;
6518.000;-108.056;6568.000;-101.064;6447.000;-93.781;6936.000;-89.011;6846.000;-90.000;6181.000;-101.801;6654.000;-95.136;6204.000;-104.654;6658.000;-76.874;6578.000;-99.250;
6660.000;-95.000;6708.000;-96.174;6609.000;-103.647;7093.000;-105.915;7008.000;-108.500;6344.000;-94.858;6816.000;-102.756;6310.000;-75.750;6828.000;-105.841;6744.000;-101.568;
6802.000;-97.625;6849.000;-101.523;6767.000;-94.503;7252.000;-96.190;7170.000;-92.000;6505.000;-96.673;6970.000;-99.739;6416.000;-102.898;6986.000;-92.684;6902.000;-95.529;
6947.000;-95.284;6986.000;-93.473;6926.000;-101.274;7417.000;-92.926;7332.000;-98.592;6667.000;-106.250;7123.000;-95.000;6546.000;-99.791;7149.000;-99.776;7052.000;-91.417;
7091.000;-103.565;7124.000;-103.957;7084.000;-95.585;7595.000;-114.274;7497.000;-101.963;6829.000;-89.994;7276.000;-98.809;6694.000;-98.250;7309.000;-104.445;7190.000;-109.500;
7248.000;-95.356;7266.000;-101.980;7244.000;-101.012;7780.000;-87.234;7667.000;-91.364;6989.000;-100.861;7440.000;-101.807;6842.000;-107.381;7478.000;-90.202;7328.000;-99.404;
7410.000;-97.420;7421.000;-87.410;7408.000;-95.974;7954.000;-96.265;7849.000;-112.656;7146.000;-102.442;7611.000;-95.283;6996.000;-86.637;7646.000;-104.128;7472.000;-95.205;
7584.000;-101.068;7590.000;-94.009;7575.000;-98.750;8120.000;-107.811;8033.000;-89.479;7309.000;-93.750;7785.000;-98.269;7153.000;-107.054;7807.000;-99.250;7620.000;-96.773;
7762.000;-95.994;7810.000;-119.505;7742.000;-101.325;8287.000;-89.018;8210.000;-94.244;7472.000;-99.011;7958.000;-103.299;7308.000;-96.063;7968.000;-94.073;7772.000;-97.654;
7942.000;-96.750;8002.000;-97.737;7910.000;-94.529;8450.000;-104.738;8383.000;-109.858;7634.000;-105.482;8141.000;-91.108;7464.000;-96.947;8131.000;-105.948;7935.000;-103.958;
8122.000;-102.567;8171.000;-92.500;8082.000;-104.386;8619.000;-95.750;8551.000;-84.000;7798.000;-88.387;8319.000;-105.110;7617.000;-98.985;8293.000;-91.500;8102.000;-96.236;
8298.000;-93.666;8340.000;-101.299;8278.000;-91.448;8788.000;-99.338;8719.000;-109.031;7952.000;-103.666;8488.000;-96.061;7774.000;-99.310;8455.000;-103.327;8276.000;-96.165;
8472.000;-101.003;8511.000;-100.638;8466.000;-100.750;8959.000;-98.166;8890.000;-97.533;8100.000;-104.397;8655.000;-95.407;7930.000;-98.873;8623.000;-95.236;8460.000;-101.459;
8642.000;-101.250;8687.000;-95.325;8630.000;-101.280;9129.000;-100.616;9066.000;-90.144;8224.000;-81.668;8823.000;-107.229;8088.000;-94.750;8786.000;-100.680;8668.000;-92.256;
8812.000;-90.936;8865.000;-96.541;8795.000;-93.730;9295.000;-96.000;9252.000;-107.809;8338.000;-102.464;8995.000;-89.255;8246.000;-105.235;8950.000;-97.922;8878.000;-100.869;
8984.000;-104.507;9042.000;-102.703;8963.000;-100.750;9461.000;-98.216;9433.000;-98.056;8476.000;-97.954;9166.000;-103.035;8403.000;-91.941;9113.000;-100.578;9051.000;-96.570;
9155.000;-96.250;9217.000;-95.514;9131.000;-100.203;9605.000;-108.900;9609.000;-93.607;8619.000;-101.085;9336.000;-98.548;8567.000;-100.145;9278.000;-98.093;9219.000;-102.318;
9326.000;-97.284;9387.000;-101.530;9296.000;-94.749;9711.000;-88.363;9779.000;-102.993;8771.000;-97.094;9507.000;-97.500;8733.000;-102.479;9452.000;-84.728;9381.000;-100.732;
9496.000;-99.470;9555.000;-95.434;9460.000;-101.630;9845.000;-94.537;9954.000;-98.101;8926.000;-89.214;9678.000;-99.300;8893.000;-91.704;9735.000;-112.976;9547.000;-94.619;
9656.000;-98.250;9721.000;-99.384;9618.000;-97.851;10006.000;-101.533;10142.000;-73.500;9087.000;-114.790;9844.000;-98.922;9057.000;-100.399;9920.000;-102.336;9710.000;-98.502;
9816.000;-95.250;9884.000;-95.017;9779.000;-96.250;10190.000;-93.000;;;9252.000;-83.186;10012.000;-99.826;9211.000;-101.286;10098.000;-94.000;9864.000;-97.847;
9976.000;-102.556;10043.000;-99.071;9940.000;-101.424;;;;;9425.000;-105.048;10189.000;-87.000;9368.000;-94.240;;;10024.000;-97.277;
10135.000;-120.500;10201.000;-121.500;10095.000;-94.785;;;;;9596.000;-125.034;;;9524.000;-98.533;;;10185.000;-88.500;
;;;;10254.000;-92.000;;;;;9922.000;-77.667;;;9689.000;-101.282;;;;;
;;;;;;;;;;10085.000;-92.079;;;9856.000;-95.746;;;;;
;;;;;;;;;;10245.000;-100.500;;;10018.000;-97.464;;;;;
;;;;;;;;;;;;;;10186.000;-99.500;;;;;
