D_ref_x;D_ref_y;D_1_x;D_1_y;D_2_x;D_2_y;D_3_x;D_3_y;D_4_x;D_4_y;D_5_x;D_5_y;D_6_x;D_6_y;D_7_x;D_7_y;D_8_x;D_8_y;D_9_x;D_9_y;
2688.654;-111.966;2721.297;-116.021;3039.456;-100.011;3197.188;-85.270;2978.980;-68.737;2917.931;-136.297;2866.851;-149.594;2622.891;-113.145;3125.742;-95.627;2912.832;-105.143;
2690.436;-112.437;2723.198;-116.848;3040.970;-99.922;3198.792;-85.062;2980.653;-68.983;2919.287;-136.627;2868.901;-149.821;2624.594;-113.187;3127.495;-95.553;2914.554;-105.301;
2692.218;-112.892;2725.099;-117.652;3042.485;-99.828;3200.396;-84.866;2982.326;-69.244;2920.644;-136.929;2870.950;-150.012;2626.297;-113.222;3129.247;-95.476;2916.277;-105.448;
2694.000;-113.331;2727.000;-118.432;3044.000;-99.726;3202.000;-84.680;2984.000;-69.522;2922.000;-137.202;2873.000;-150.165;2628.000;-113.250;3131.000;-95.395;2918.000;-105.584;
2695.723;-113.738;2728.762;-119.134;3045.416;-99.626;3203.554;-84.512;2985.624;-69.808;2923.346;-137.443;2875.099;-150.282;2629.703;-113.271;3132.782;-95.309;2919.822;-105.714;
2697.446;-114.129;2730.525;-119.814;3046.832;-99.520;3205.109;-84.353;2987.248;-70.109;2924.693;-137.655;2877.198;-150.360;2631.406;-113.285;3134.564;-95.218;2921.644;-105.832;
2699.168;-114.504;2732.287;-120.474;3048.248;-99.408;3206.663;-84.206;2988.871;-70.424;2926.040;-137.839;2879.297;-150.399;2633.109;-113.292;3136.346;-95.124;2923.465;-105.937;
2700.891;-114.864;2734.050;-121.113;3049.663;-99.291;3208.218;-84.069;2990.495;-70.755;2927.386;-137.995;2881.396;-150.400;2634.812;-113.293;3138.129;-95.027;2925.287;-106.029;
2702.614;-115.208;2735.812;-121.732;3051.079;-99.169;3209.772;-83.942;2992.119;-71.099;2928.733;-138.123;2883.495;-150.364;2636.515;-113.286;3139.911;-94.926;2927.109;-106.109;
2704.337;-115.537;2737.574;-122.331;3052.495;-99.042;3211.327;-83.825;2993.743;-71.457;2930.079;-138.224;2885.594;-150.291;2638.218;-113.274;3141.693;-94.821;2928.931;-106.177;
2706.059;-115.852;2739.337;-122.910;3053.911;-98.911;3212.881;-83.718;2995.366;-71.829;2931.426;-138.298;2887.693;-150.182;2639.921;-113.254;3143.475;-94.714;2930.752;-106.232;
2707.782;-116.151;2741.099;-123.468;3055.327;-98.774;3214.436;-83.621;2996.990;-72.214;2932.772;-138.345;2889.792;-150.038;2641.624;-113.229;3145.257;-94.603;2932.574;-106.277;
2709.505;-116.435;2742.861;-124.008;3056.743;-98.634;3215.990;-83.534;2998.614;-72.612;2934.119;-138.367;2891.891;-149.859;2643.327;-113.197;3147.040;-94.489;2934.396;-106.309;
2711.228;-116.705;2744.624;-124.528;3058.158;-98.489;3217.544;-83.456;3000.238;-73.023;2935.465;-138.364;2893.990;-149.646;2645.030;-113.159;3148.822;-94.373;2936.218;-106.331;
2712.950;-116.961;2746.386;-125.028;3059.574;-98.340;3219.099;-83.388;3001.861;-73.446;2936.812;-138.335;2896.089;-149.400;2646.733;-113.115;3150.604;-94.254;2938.040;-106.341;
2714.673;-117.203;2748.148;-125.510;3060.990;-98.187;3220.654;-83.329;3003.485;-73.880;2938.158;-138.282;2898.188;-149.121;2648.436;-113.065;3152.386;-94.132;2939.861;-106.341;
2716.396;-117.431;2749.911;-125.973;3062.406;-98.030;3222.208;-83.280;3005.109;-74.327;2939.505;-138.204;2900.287;-148.811;2650.139;-113.009;3154.168;-94.008;2941.683;-106.330;
