D_ref_x;D_ref_y;D_1_x;D_1_y;D_2_x;D_2_y;D_3_x;D_3_y;D_4_x;D_4_y;D_5_x;D_5_y;D_6_x;D_6_y;D_7_x;D_7_y;D_8_x;D_8_y;D_9_x;D_9_y;
137.040;-42.544;111.505;-67.203;382.168;-162.263;412.238;-199.055;209.574;-118.907;259.485;-115.688;294.010;-117.918;262.446;-113.925;461.970;-159.166;266.960;-113.485;
139.079;-44.087;114.010;-68.406;385.337;-164.527;415.475;-201.109;212.149;-119.814;261.970;-116.376;297.020;-118.836;263.891;-113.850;464.941;-161.332;269.921;-113.970;
141.119;-45.631;116.515;-69.609;388.505;-166.791;418.713;-203.164;214.723;-120.721;264.455;-117.063;300.030;-119.755;265.337;-113.775;467.911;-163.498;272.881;-114.455;
143.158;-47.174;119.020;-70.812;391.673;-169.056;421.951;-205.220;217.297;-121.628;266.941;-117.751;303.040;-120.674;266.782;-113.700;470.881;-165.664;275.842;-114.942;
145.198;-48.717;121.525;-72.016;394.842;-171.321;425.188;-207.276;219.871;-122.535;269.426;-118.439;306.049;-121.593;268.228;-113.626;473.851;-167.831;278.802;-115.429;
147.238;-50.261;124.030;-73.219;398.010;-173.588;428.426;-209.332;222.446;-123.443;271.911;-119.126;309.059;-122.514;269.673;-113.552;476.822;-169.999;281.762;-115.917;
149.277;-51.804;126.535;-74.423;401.178;-175.856;431.663;-211.390;225.020;-124.352;274.396;-119.814;312.069;-123.436;271.119;-113.479;479.792;-172.167;284.723;-116.407;
151.317;-53.347;129.040;-75.627;404.347;-178.125;434.901;-213.448;227.594;-125.260;276.881;-120.501;315.079;-124.359;272.564;-113.406;482.762;-174.336;287.683;-116.898;
153.356;-54.890;131.545;-76.831;407.515;-180.395;438.139;-215.507;230.168;-126.170;279.366;-121.189;318.089;-125.284;274.010;-113.334;485.733;-176.506;290.644;-117.391;
155.396;-56.432;134.049;-78.035;410.683;-182.668;441.376;-217.568;232.743;-127.080;281.852;-121.876;321.099;-126.210;275.455;-113.264;488.703;-178.677;293.604;-117.887;
157.436;-57.974;136.554;-79.240;413.851;-184.942;444.614;-219.630;235.317;-127.991;284.337;-122.563;324.109;-127.138;276.901;-113.194;491.673;-180.849;296.564;-118.384;
159.475;-59.517;139.059;-80.445;417.020;-187.219;447.852;-221.693;237.891;-128.902;286.822;-123.250;327.119;-128.068;278.347;-113.125;494.644;-183.022;299.525;-118.885;
161.515;-61.058;141.564;-81.650;420.188;-189.498;451.089;-223.758;240.465;-129.815;289.307;-123.936;330.129;-129.000;279.792;-113.057;497.614;-185.196;302.485;-119.388;
163.554;-62.600;144.069;-82.856;423.356;-191.780;454.327;-225.824;243.040;-130.728;291.792;-124.623;333.139;-129.934;281.238;-112.991;500.584;-187.373;305.446;-119.894;
165.594;-64.141;146.574;-84.063;426.525;-194.064;457.564;-227.893;245.614;-131.642;294.277;-125.309;336.149;-130.871;282.683;-112.925;503.554;-189.550;308.406;-120.403;
167.634;-65.682;149.079;-85.270;429.693;-196.352;460.802;-229.963;248.188;-132.558;296.762;-125.995;339.158;-131.811;284.129;-112.862;506.525;-191.729;311.366;-120.916;
169.673;-67.222;151.584;-86.477;432.861;-198.643;464.040;-232.035;250.762;-133.474;299.248;-126.681;342.168;-132.754;285.574;-112.800;509.495;-193.910;314.327;-121.432;
171.713;-68.762;154.089;-87.685;436.030;-200.937;467.277;-234.110;253.337;-134.392;301.733;-127.367;345.178;-133.700;287.020;-112.739;512.465;-196.093;317.287;-121.953;
173.752;-70.302;156.594;-88.893;439.198;-203.234;470.515;-236.187;255.911;-135.311;304.218;-128.052;348.188;-134.649;288.465;-112.681;515.436;-198.278;320.248;-122.477;
175.792;-71.841;159.099;-90.102;442.366;-205.536;473.753;-238.266;258.485;-136.232;306.703;-128.737;351.198;-135.602;289.911;-112.624;518.406;-200.466;323.208;-123.006;
177.832;-73.380;161.604;-91.312;445.535;-207.842;476.990;-240.349;261.059;-137.154;309.188;-129.422;354.208;-136.558;291.356;-112.569;521.376;-202.655;326.168;-123.540;
179.871;-74.919;164.109;-92.522;448.703;-210.151;480.228;-242.433;263.634;-138.077;311.673;-130.107;357.218;-137.518;292.802;-112.516;524.347;-204.847;329.129;-124.079;
181.911;-76.456;166.614;-93.734;451.871;-212.465;483.465;-244.521;266.208;-139.002;314.158;-130.791;360.228;-138.482;294.248;-112.465;527.317;-207.041;332.089;-124.623;
183.951;-77.994;169.119;-94.945;455.040;-214.784;486.703;-246.612;268.782;-139.929;316.644;-131.475;363.238;-139.450;295.693;-112.417;530.287;-209.238;335.049;-125.172;
185.990;-79.531;171.624;-96.158;458.208;-217.108;489.941;-248.706;271.356;-140.858;319.129;-132.158;366.248;-140.423;297.139;-112.370;533.257;-211.437;338.010;-125.727;
188.030;-81.067;174.129;-97.371;461.376;-219.436;493.178;-250.803;273.931;-141.788;321.614;-132.841;369.257;-141.400;298.584;-112.326;536.228;-213.639;340.970;-126.287;
190.069;-82.602;176.634;-98.586;464.545;-221.770;496.416;-252.904;276.505;-142.720;324.099;-133.524;372.267;-142.382;300.030;-112.285;539.198;-215.845;343.931;-126.854;
192.109;-84.137;179.139;-99.801;467.713;-224.109;499.654;-255.008;279.079;-143.654;326.584;-134.206;375.277;-143.369;301.475;-112.246;542.168;-218.053;346.891;-127.427;
194.149;-85.672;181.644;-101.017;470.881;-226.454;502.891;-257.116;281.653;-144.590;329.069;-134.888;378.287;-144.361;302.921;-112.210;545.139;-220.264;349.852;-128.006;
196.188;-87.205;184.149;-102.234;474.050;-228.805;506.129;-259.227;284.228;-145.529;331.554;-135.570;381.297;-145.358;304.366;-112.177;548.109;-222.479;352.812;-128.593;
198.228;-88.738;186.653;-103.451;477.218;-231.161;509.366;-261.343;286.802;-146.469;334.040;-136.251;384.307;-146.361;305.812;-112.147;551.079;-224.697;355.772;-129.186;
200.267;-90.271;189.158;-104.670;480.386;-233.524;512.604;-263.462;289.376;-147.412;336.525;-136.932;387.317;-147.369;307.257;-112.120;554.050;-226.918;358.733;-129.786;
202.307;-91.802;191.663;-105.890;483.554;-235.893;515.842;-265.586;291.951;-148.357;339.010;-137.612;390.327;-148.383;308.703;-112.095;557.020;-229.143;361.693;-130.394;
204.347;-93.333;194.168;-107.111;486.723;-238.269;519.079;-267.714;294.525;-149.304;341.495;-138.292;393.337;-149.403;310.149;-112.074;559.990;-231.372;364.653;-131.010;
206.386;-94.863;196.673;-108.333;489.891;-240.652;522.317;-269.847;297.099;-150.254;343.980;-138.971;396.347;-150.430;311.594;-112.057;562.960;-233.604;367.614;-131.633;
208.426;-96.392;199.178;-109.556;493.059;-243.042;525.555;-271.984;299.673;-151.206;346.465;-139.650;399.356;-151.462;313.040;-112.042;565.931;-235.841;370.574;-132.265;
210.465;-97.921;201.683;-110.781;496.228;-245.438;528.792;-274.125;302.247;-152.161;348.950;-140.328;402.366;-152.502;314.485;-112.032;568.901;-238.081;373.535;-132.905;
212.505;-99.449;204.188;-112.006;499.396;-247.843;532.030;-276.272;304.822;-153.119;351.436;-141.006;405.376;-153.548;315.931;-112.024;571.871;-240.326;376.495;-133.554;
214.545;-100.975;206.693;-113.233;502.564;-250.255;535.267;-278.424;307.396;-154.079;353.921;-141.683;408.386;-154.601;317.376;-112.021;574.842;-242.575;379.455;-134.212;
216.584;-102.501;209.198;-114.461;505.733;-252.674;538.505;-280.581;309.970;-155.042;356.406;-142.359;411.396;-155.661;318.822;-112.021;577.812;-244.828;382.416;-134.878;
218.624;-104.026;211.703;-115.690;508.901;-255.102;541.743;-282.743;312.545;-156.008;358.891;-143.036;414.406;-156.728;320.267;-112.025;580.782;-247.086;385.376;-135.554;
220.663;-105.550;214.208;-116.921;512.069;-257.538;544.980;-284.910;315.119;-156.977;361.376;-143.711;417.416;-157.803;321.713;-112.033;583.753;-249.348;388.337;-136.240;
222.703;-107.073;216.713;-118.153;515.238;-259.982;548.218;-287.083;317.693;-157.949;363.861;-144.386;420.426;-158.886;323.158;-112.045;586.723;-251.615;391.297;-136.935;
224.743;-108.595;219.218;-119.386;518.406;-262.435;551.456;-289.261;320.267;-158.925;366.346;-145.060;423.436;-159.976;324.604;-112.061;589.693;-253.887;394.257;-137.641;
226.782;-110.116;221.723;-120.621;521.574;-264.897;554.693;-291.446;322.842;-159.903;368.832;-145.734;426.446;-161.074;326.050;-112.082;592.663;-256.164;397.218;-138.356;
228.822;-111.636;224.228;-121.857;524.743;-267.368;557.931;-293.636;325.416;-160.885;371.317;-146.406;429.456;-162.181;327.495;-112.106;595.634;-258.446;400.178;-139.082;
230.861;-113.155;226.733;-123.094;527.911;-269.848;561.168;-295.832;327.990;-161.870;373.802;-147.079;432.465;-163.296;328.941;-112.136;598.604;-260.733;403.139;-139.819;
232.901;-114.673;229.238;-124.333;531.079;-272.337;564.406;-298.034;330.564;-162.858;376.287;-147.750;435.475;-164.419;330.386;-112.169;601.574;-263.025;406.099;-140.567;
234.941;-116.190;231.743;-125.574;534.248;-274.836;567.644;-300.243;333.139;-163.850;378.772;-148.421;438.485;-165.551;331.832;-112.208;604.545;-265.323;409.059;-141.326;
236.980;-117.706;234.248;-126.816;537.416;-277.345;570.881;-302.458;335.713;-164.845;381.257;-149.091;441.495;-166.693;333.277;-112.251;607.515;-267.626;412.020;-142.096;
239.020;-119.221;236.753;-128.060;540.584;-279.864;574.119;-304.679;338.287;-165.844;383.743;-149.761;444.505;-167.843;334.723;-112.299;610.485;-269.935;414.980;-142.879;
241.059;-120.734;239.257;-129.306;543.753;-282.393;577.357;-306.908;340.861;-166.847;386.228;-150.430;447.515;-169.003;336.168;-112.352;613.455;-272.249;417.941;-143.673;
243.099;-122.246;241.762;-130.553;546.921;-284.932;580.594;-309.143;343.436;-167.853;388.713;-151.098;450.525;-170.172;337.614;-112.410;616.426;-274.570;420.901;-144.479;
245.139;-123.757;244.267;-131.801;550.089;-287.482;583.832;-311.385;346.010;-168.863;391.198;-151.765;453.535;-171.350;339.059;-112.473;619.396;-276.896;423.861;-145.297;
247.178;-125.267;246.772;-133.052;553.258;-290.043;587.069;-313.634;348.584;-169.878;393.683;-152.431;456.545;-172.539;340.505;-112.541;622.366;-279.228;426.822;-146.128;
249.218;-126.776;249.277;-134.304;556.426;-292.615;590.307;-315.890;351.158;-170.896;396.168;-153.097;459.555;-173.737;341.950;-112.615;625.337;-281.567;429.782;-146.972;
251.257;-128.283;251.782;-135.558;559.594;-295.198;593.545;-318.154;353.733;-171.918;398.653;-153.762;462.564;-174.946;343.396;-112.694;628.307;-283.912;432.743;-147.829;
253.297;-129.789;254.287;-136.814;562.762;-297.793;596.782;-320.425;356.307;-172.944;401.139;-154.426;465.574;-176.165;344.842;-112.779;631.277;-286.263;435.703;-148.699;
255.337;-131.294;256.792;-138.072;565.931;-300.399;600.020;-322.703;358.881;-173.975;403.624;-155.089;468.584;-177.395;346.287;-112.869;634.247;-288.620;438.663;-149.583;
257.376;-132.797;259.297;-139.332;569.099;-303.017;603.258;-324.990;361.456;-175.010;406.109;-155.752;471.594;-178.636;347.733;-112.965;637.218;-290.985;441.624;-150.481;
259.416;-134.299;261.802;-140.593;572.267;-305.647;606.495;-327.284;364.030;-176.049;408.594;-156.413;474.604;-179.887;349.178;-113.066;640.188;-293.356;444.584;-151.392;
261.455;-135.800;264.307;-141.857;575.436;-308.289;609.733;-329.586;366.604;-177.092;411.079;-157.074;477.614;-181.149;350.624;-113.174;643.158;-295.734;447.545;-152.318;
263.495;-137.299;266.812;-143.122;578.604;-310.944;612.970;-331.897;369.178;-178.140;413.564;-157.733;480.624;-182.423;352.069;-113.288;646.129;-298.118;450.505;-153.258;
265.535;-138.797;269.317;-144.390;581.772;-313.611;616.208;-334.215;371.753;-179.193;416.049;-158.392;483.634;-183.709;353.515;-113.407;649.099;-300.510;453.466;-154.213;
267.574;-140.293;271.822;-145.660;584.941;-316.291;619.446;-336.542;374.327;-180.250;418.535;-159.050;486.644;-185.006;354.960;-113.533;652.069;-302.909;456.426;-155.183;
269.614;-141.788;274.327;-146.931;588.109;-318.984;622.683;-338.878;376.901;-181.312;421.020;-159.707;489.654;-186.314;356.406;-113.665;655.040;-305.316;459.386;-156.168;
271.653;-143.281;276.832;-148.205;591.277;-321.691;625.921;-341.222;379.475;-182.378;423.505;-160.363;492.663;-187.635;357.851;-113.804;658.010;-307.729;462.347;-157.168;
273.693;-144.773;279.337;-149.481;594.446;-324.410;629.159;-343.575;382.050;-183.450;425.990;-161.018;495.673;-188.968;359.297;-113.949;660.980;-310.151;465.307;-158.184;
275.733;-146.263;281.841;-150.759;597.614;-327.144;632.396;-345.937;384.624;-184.526;428.475;-161.672;498.683;-190.314;360.743;-114.100;663.950;-312.579;468.268;-159.216;
277.772;-147.752;284.346;-152.039;600.782;-329.891;635.634;-348.307;387.198;-185.608;430.960;-162.325;501.693;-191.672;362.188;-114.259;666.921;-315.016;471.228;-160.264;
279.812;-149.239;286.851;-153.322;603.951;-332.652;638.871;-350.688;389.772;-186.694;433.446;-162.977;504.703;-193.042;363.634;-114.424;669.891;-317.460;474.188;-161.328;
281.851;-150.725;289.356;-154.607;607.119;-335.428;642.109;-353.077;392.347;-187.786;435.931;-163.628;507.713;-194.426;365.079;-114.595;672.861;-319.913;477.149;-162.409;
283.891;-152.208;291.861;-155.894;610.287;-338.217;645.347;-355.476;394.921;-188.883;438.416;-164.278;510.723;-195.823;366.525;-114.774;675.832;-322.373;480.109;-163.506;
285.931;-153.691;294.366;-157.183;613.456;-341.022;648.584;-357.884;397.495;-189.985;440.901;-164.927;513.733;-197.233;367.970;-114.960;678.802;-324.842;483.070;-164.621;
287.970;-155.171;296.871;-158.475;616.624;-343.841;651.822;-360.302;400.069;-191.092;443.386;-165.575;516.743;-198.657;369.416;-115.153;681.772;-327.319;486.030;-165.753;
290.010;-156.650;299.376;-159.769;619.792;-346.675;655.060;-362.730;402.644;-192.205;445.871;-166.222;519.753;-200.094;370.861;-115.353;684.742;-329.804;488.990;-166.902;
292.049;-158.127;301.881;-161.066;622.961;-349.525;658.297;-365.167;405.218;-193.323;448.357;-166.868;522.763;-201.545;372.307;-115.561;687.713;-332.298;491.951;-168.069;
294.089;-159.602;304.386;-162.365;626.129;-352.390;661.535;-367.615;407.792;-194.447;450.842;-167.512;525.772;-203.010;373.752;-115.776;690.683;-334.801;494.911;-169.254;
296.129;-161.076;306.891;-163.667;629.297;-355.270;664.772;-370.073;410.367;-195.577;453.327;-168.156;528.782;-204.490;375.198;-115.999;693.653;-337.312;497.872;-170.457;
298.168;-162.548;309.396;-164.971;632.466;-358.167;668.010;-372.542;412.941;-196.712;455.812;-168.798;531.792;-205.983;376.643;-116.229;696.624;-339.832;500.832;-171.679;
300.208;-164.018;311.901;-166.278;635.634;-361.079;671.248;-375.021;415.515;-197.853;458.297;-169.440;534.802;-207.492;378.089;-116.467;699.594;-342.361;503.792;-172.919;
302.247;-165.486;314.406;-167.587;638.802;-364.008;674.485;-377.510;418.089;-199.000;460.782;-170.080;537.812;-209.015;379.535;-116.713;702.564;-344.899;506.753;-174.178;
304.287;-166.952;316.911;-168.899;641.970;-366.953;677.723;-380.010;420.664;-200.153;463.267;-170.718;540.822;-210.553;380.980;-116.967;705.534;-347.447;509.713;-175.456;
306.327;-168.416;319.416;-170.214;645.139;-369.914;680.960;-382.521;423.238;-201.312;465.753;-171.356;543.832;-212.106;382.426;-117.228;708.505;-350.004;512.674;-176.754;
308.366;-169.879;321.921;-171.531;648.307;-372.893;684.198;-385.044;425.812;-202.477;468.238;-171.993;546.842;-213.674;383.871;-117.498;711.475;-352.570;515.634;-178.071;
310.406;-171.339;324.426;-172.851;651.475;-375.888;687.436;-387.577;428.386;-203.648;470.723;-172.628;549.852;-215.258;385.317;-117.776;714.445;-355.145;518.594;-179.408;
312.445;-172.798;326.930;-174.174;654.644;-378.901;690.673;-390.121;430.961;-204.825;473.208;-173.262;552.862;-216.858;386.762;-118.063;717.416;-357.731;521.555;-180.765;
314.485;-174.254;329.435;-175.499;657.812;-381.931;693.911;-392.677;433.535;-206.008;475.693;-173.895;555.871;-218.473;388.208;-118.358;720.386;-360.326;524.515;-182.143;
