D_ref_x;D_ref_y;D_1_x;D_1_y;D_2_x;D_2_y;D_3_x;D_3_y;D_4_x;D_4_y;D_5_x;D_5_y;D_6_x;D_6_y;D_7_x;D_7_y;D_8_x;D_8_y;D_9_x;D_9_y;
929.000;844.096;939.000;724.955;1305.000;994.318;1352.000;941.372;1078.000;441.689;1216.000;228.436;1136.000;120.706;948.000;278.286;1318.000;725.610;1132.000;665.751;
972.000;945.349;982.000;818.446;1349.000;1046.154;1396.000;1006.859;1126.000;482.530;1263.000;324.879;1171.000;104.432;988.000;294.082;1359.000;771.020;1174.000;722.560;
1015.000;1045.810;1025.000;914.328;1393.000;1096.979;1440.000;1074.029;1174.000;527.152;1310.000;430.960;1206.000;95.028;1028.000;307.387;1400.000;818.796;1216.000;779.026;
1058.000;1143.641;1068.000;1011.785;1437.000;1146.868;1484.000;1142.582;1222.000;576.639;1357.000;544.169;1241.000;95.869;1068.000;318.295;1441.000;868.998;1258.000;835.178;
1101.000;1237.000;1111.000;1110.000;1482.000;1197.000;1531.000;1217.000;1274.000;637.000;1404.000;662.000;1280.000;113.000;1114.000;328.000;1483.000;923.000;1306.000;899.000;
1143.000;1322.359;1154.000;1207.997;1526.000;1244.995;1575.000;1287.097;1320.000;696.932;1448.000;774.351;1318.000;149.127;1152.000;334.082;1525.000;979.355;1348.000;954.508;
1185.000;1401.483;1197.000;1304.172;1570.000;1290.911;1619.000;1355.446;1366.000;762.017;1492.000;886.959;1356.000;202.366;1190.000;339.816;1567.000;1036.547;1390.000;1009.426;
1227.000;1474.161;1240.000;1396.761;1614.000;1333.453;1663.000;1419.537;1412.000;830.866;1536.000;998.228;1394.000;269.343;1228.000;346.834;1609.000;1092.743;1432.000;1063.420;
1269.000;1540.180;1283.000;1484.001;1658.000;1371.327;1707.000;1476.859;1458.000;902.087;1580.000;1106.562;1432.000;346.682;1266.000;356.767;1651.000;1146.113;1474.000;1116.158;
1311.000;1599.329;1326.000;1564.130;1702.000;1403.239;1751.000;1524.898;1504.000;974.289;1624.000;1210.366;1470.000;431.008;1304.000;371.247;1693.000;1194.825;1516.000;1167.305;
1353.000;1651.395;1369.000;1635.384;1746.000;1427.895;1795.000;1561.145;1550.000;1046.082;1668.000;1308.044;1508.000;518.949;1342.000;391.904;1735.000;1237.045;1558.000;1216.528;
1400.000;1701.000;1412.000;1696.000;1790.000;1444.000;1842.000;1584.000;1602.000;1125.000;1712.000;1398.000;1549.000;614.000;1383.000;423.000;1783.000;1275.000;1606.000;1270.000;
1443.000;1738.284;1455.000;1744.831;1834.000;1450.526;1887.000;1588.447;1648.000;1191.205;1756.000;1478.734;1592.000;710.002;1423.000;463.412;1828.000;1298.740;1650.000;1315.825;
1486.000;1768.382;1498.000;1783.195;1878.000;1447.505;1932.000;1576.564;1694.000;1252.170;1800.000;1549.131;1635.000;800.621;1463.000;512.461;1873.000;1311.039;1694.000;1357.316;
1529.000;1792.005;1541.000;1813.023;1922.000;1435.234;1977.000;1549.788;1740.000;1306.028;1844.000;1608.170;1678.000;884.828;1503.000;568.178;1918.000;1312.414;1738.000;1393.032;
1572.000;1809.860;1584.000;1836.250;1966.000;1414.010;2022.000;1509.556;1786.000;1350.911;1888.000;1654.832;1721.000;961.597;1543.000;628.598;1963.000;1303.381;1782.000;1421.536;
1615.000;1822.659;1627.000;1854.807;2010.000;1384.131;2067.000;1457.305;1832.000;1384.950;1932.000;1688.097;1764.000;1029.901;1583.000;691.753;2008.000;1284.457;1826.000;1441.387;
1658.000;1831.111;1670.000;1870.628;2054.000;1345.895;2112.000;1394.474;1878.000;1406.279;1976.000;1706.945;1807.000;1088.711;1623.000;755.676;2053.000;1256.158;1870.000;1451.148;
1702.000;1836.000;1714.000;1886.000;2102.000;1295.000;2162.000;1314.000;1925.000;1413.000;2023.000;1710.000;1850.000;1137.000;1666.000;823.000;2098.000;1219.000;1916.000;1449.000;
1746.000;1837.391;1758.000;1901.651;2147.000;1239.157;2212.000;1224.620;1971.000;1403.544;2067.000;1696.185;1894.000;1174.663;1709.000;886.725;2144.000;1172.603;1961.000;1433.615;
1790.000;1833.791;1802.000;1914.900;2192.000;1176.975;2262.000;1130.360;2017.000;1379.442;2111.000;1667.164;1938.000;1200.410;1752.000;945.555;2190.000;1119.267;2006.000;1405.994;
1834.000;1823.261;1846.000;1922.114;2237.000;1110.210;2312.000;1035.654;2063.000;1342.536;2155.000;1624.259;1982.000;1214.415;1795.000;998.424;2236.000;1060.771;2051.000;1367.539;
1878.000;1803.859;1890.000;1919.660;2282.000;1040.613;2362.000;944.939;2109.000;1294.666;2199.000;1568.790;2026.000;1216.855;1838.000;1044.269;2282.000;998.895;2096.000;1319.649;
1922.000;1773.642;1934.000;1903.906;2327.000;969.939;2412.000;862.650;2155.000;1237.675;2243.000;1502.080;2070.000;1207.903;1881.000;1082.023;2328.000;935.416;2141.000;1263.722;
1966.000;1730.670;1978.000;1871.219;2372.000;899.942;2462.000;793.222;2201.000;1173.403;2287.000;1425.448;2114.000;1187.735;1924.000;1110.622;2374.000;872.113;2186.000;1201.160;
2012.000;1670.000;2024.000;1815.000;2420.000;828.000;2517.000;737.000;2250.000;1099.000;2337.000;1328.000;2161.000;1154.000;1967.000;1129.000;2426.000;803.000;2237.000;1124.000;
2058.000;1592.157;2070.000;1733.864;2465.000;764.639;2568.000;707.144;2303.000;1014.367;2380.000;1236.890;2207.000;1109.269;2013.000;1136.611;2476.000;740.912;2284.000;1048.704;
2104.000;1500.470;2116.000;1632.211;2510.000;705.416;2619.000;695.632;2356.000;929.239;2423.000;1140.832;2253.000;1054.552;2059.000;1132.842;2526.000;683.506;2331.000;971.084;
2150.000;1399.375;2162.000;1516.154;2555.000;650.172;2670.000;697.739;2409.000;847.739;2466.000;1041.656;2299.000;991.728;2105.000;1119.227;2576.000;630.781;2378.000;892.798;
2196.000;1293.311;2208.000;1391.805;2600.000;598.744;2721.000;708.737;2462.000;773.989;2509.000;941.194;2345.000;922.675;2151.000;1097.300;2626.000;582.733;2425.000;815.504;
2242.000;1186.712;2254.000;1265.273;2645.000;550.971;2772.000;723.899;2515.000;712.112;2552.000;841.277;2391.000;849.271;2197.000;1068.597;2676.000;539.361;2472.000;740.859;
2288.000;1084.018;2300.000;1142.672;2690.000;506.692;2823.000;738.499;2568.000;666.230;2595.000;743.737;2437.000;773.393;2243.000;1034.652;2726.000;500.662;2519.000;670.522;
2338.000;982.000;2350.000;1021.000;2737.000;464.000;2876.000;748.000;2627.000;639.000;2642.000;642.000;2489.000;687.000;2289.000;997.000;2777.000;466.000;2570.000;601.000;
2388.000;894.326;2403.000;911.837;2780.000;427.899;2922.000;748.168;2678.000;638.359;2682.000;561.175;2543.000;599.240;2337.000;955.331;2827.000;436.546;2619.000;542.320;
2438.000;820.651;2456.000;822.865;2823.000;394.122;2968.000;740.549;2729.000;654.864;2722.000;487.258;2597.000;515.735;2385.000;912.512;2877.000;410.641;2668.000;491.138;
2488.000;759.422;2509.000;752.129;2866.000;362.105;3014.000;725.656;2780.000;682.785;2762.000;421.783;2651.000;438.637;2433.000;869.759;2927.000;387.163;2717.000;446.511;
2538.000;709.085;2562.000;697.671;2909.000;331.283;3060.000;704.003;2831.000;716.390;2802.000;366.285;2705.000;370.095;2481.000;828.286;2977.000;364.992;2766.000;407.498;
2588.000;668.087;2615.000;657.534;2952.000;301.092;3106.000;676.102;2882.000;749.948;2842.000;322.299;2759.000;312.260;2529.000;789.310;3027.000;343.008;2815.000;373.156;
2638.000;634.874;2668.000;629.761;2995.000;270.967;3152.000;642.466;2933.000;777.728;2882.000;291.359;2813.000;267.282;2577.000;754.044;3077.000;320.091;2864.000;342.544;
2694.000;605.000;2727.000;611.000;3044.000;236.000;3202.000;600.000;2984.000;794.000;2922.000;275.000;2873.000;235.000;2628.000;722.000;3131.000;293.000;2918.000;312.000;
2743.000;583.618;2777.000;603.041;3083.000;207.416;3247.000;557.151;3030.000;795.043;2961.000;273.827;2928.000;223.355;2676.000;697.782;3185.000;262.676;2971.000;284.346;
2792.000;565.457;2827.000;599.858;3122.000;179.065;3292.000;510.922;3076.000;783.818;3000.000;285.035;2983.000;226.938;2724.000;678.332;3239.000;230.572;3024.000;259.046;
2841.000;549.420;2877.000;598.905;3161.000;152.121;3337.000;462.398;3122.000;762.082;3039.000;305.685;3038.000;242.932;2772.000;662.197;3293.000;198.716;3077.000;236.408;
2890.000;534.415;2927.000;597.635;3200.000;127.756;3382.000;412.663;3168.000;731.591;3078.000;332.839;3093.000;268.516;2820.000;647.927;3347.000;169.133;3130.000;216.740;
2939.000;519.346;2977.000;593.500;3239.000;107.142;3427.000;362.801;3214.000;694.102;3117.000;363.556;3148.000;300.874;2868.000;634.071;3401.000;143.853;3183.000;200.349;
2988.000;503.120;3027.000;583.954;3278.000;91.453;3472.000;313.895;3260.000;651.373;3156.000;394.898;3203.000;337.187;2916.000;619.179;3455.000;124.900;3236.000;187.543;
3041.000;483.000;3078.000;566.000;3323.000;81.000;3521.000;263.000;3311.000;600.000;3201.000;428.000;3263.000;378.000;2966.000;601.000;3512.000;114.000;3294.000;178.000;
3092.000;460.189;3129.000;537.963;3363.000;79.512;3564.000;221.385;3358.000;550.711;3245.000;453.849;3310.000;408.788;3011.000;581.290;3566.000;113.771;3345.000;173.381;
3143.000;434.391;3180.000;501.642;3403.000;84.322;3607.000;183.345;3405.000;500.382;3289.000;472.986;3357.000;437.868;3056.000;558.759;3620.000;122.165;3396.000;170.556;
3194.000;406.339;3231.000;459.737;3443.000;93.892;3650.000;149.516;3452.000;449.579;3333.000;485.958;3404.000;464.946;3101.000;534.097;3674.000;137.309;3447.000;167.403;
3245.000;376.768;3282.000;414.948;3483.000;106.684;3693.000;120.533;3499.000;398.865;3377.000;493.315;3451.000;489.731;3146.000;507.998;3728.000;157.330;3498.000;161.800;
3296.000;346.412;3333.000;369.973;3523.000;121.158;3736.000;97.029;3546.000;348.805;3421.000;495.606;3498.000;511.928;3191.000;481.154;3782.000;180.356;3549.000;151.625;
3347.000;316.005;3384.000;327.514;3563.000;135.776;3779.000;79.640;3593.000;299.963;3465.000;493.379;3545.000;531.244;3236.000;454.257;3836.000;204.516;3600.000;134.756;
3402.000;284.000;3440.000;287.000;3603.000;149.000;3822.000;69.000;3644.000;249.000;3510.000;487.000;3594.000;548.000;3281.000;428.000;3895.000;230.000;3656.000;106.000;
3453.000;255.701;3497.000;255.014;3647.000;160.490;3864.000;65.405;3703.000;193.623;3555.000;476.759;3640.000;560.313;3323.000;404.702;3940.000;247.582;3700.000;74.883;
3504.000;228.808;3554.000;231.631;3691.000;168.726;3906.000;67.486;3762.000;143.224;3600.000;461.757;3686.000;569.125;3365.000;383.256;3985.000;263.643;3744.000;38.690;
3555.000;203.251;3611.000;215.236;3735.000;174.003;3948.000;73.876;3821.000;99.007;3645.000;440.794;3732.000;574.268;3407.000;364.350;4030.000;278.600;3788.000;0.642;
3606.000;178.961;3668.000;204.215;3779.000;176.615;3990.000;83.206;3880.000;62.175;3690.000;412.674;3778.000;575.575;3449.000;348.675;4075.000;292.866;3832.000;-36.043;
3657.000;155.868;3725.000;196.954;3823.000;176.856;4032.000;94.109;3939.000;33.931;3735.000;376.199;3824.000;572.877;3491.000;336.923;4120.000;306.855;3876.000;-68.143;
3708.000;133.902;3782.000;191.840;3867.000;175.022;4074.000;105.218;3998.000;15.480;3780.000;330.171;3870.000;566.005;3533.000;329.782;4165.000;320.983;3920.000;-92.439;
3764.000;111.000;3842.000;187.000;3915.000;171.000;4120.000;116.000;4058.000;8.000;3826.000;272.000;3922.000;553.000;3577.000;328.000;4211.000;336.000;3966.000;-106.000;
3821.000;88.947;3894.000;182.023;3958.000;165.999;4165.000;123.744;4117.000;12.282;3871.000;204.244;3968.000;536.858;3618.000;332.066;4254.000;350.868;4001.000;-106.512;
3878.000;68.281;3946.000;176.025;4001.000;160.407;4210.000;128.388;4176.000;25.913;3916.000;130.809;4014.000;517.107;3659.000;341.263;4297.000;366.484;4036.000;-99.504;
3935.000;49.163;3998.000;168.956;4044.000;155.030;4255.000;129.885;4235.000;46.023;3961.000;57.992;4060.000;494.670;3700.000;354.976;4340.000;382.707;4071.000;-86.561;
3992.000;31.751;4050.000;160.765;4087.000;150.671;4300.000;128.190;4294.000;69.742;4006.000;-7.912;4106.000;470.468;3741.000;372.595;4383.000;399.393;4106.000;-69.269;
4049.000;16.206;4102.000;151.403;4130.000;148.133;4345.000;123.256;4353.000;94.200;4051.000;-60.605;4152.000;445.425;3782.000;393.507;4426.000;416.399;4141.000;-49.212;
4106.000;2.687;4154.000;140.820;4173.000;148.221;4390.000;115.038;4412.000;116.528;4096.000;-93.792;4198.000;420.463;3823.000;417.099;4469.000;433.583;4176.000;-27.975;
4165.000;-9.000;4210.000;128.000;4218.000;152.000;4440.000;102.000;4476.000;135.000;4142.000;-101.000;4249.000;394.000;3869.000;446.000;4515.000;452.000;4213.000;-6.000;
4232.000;-19.074;4271.000;112.657;4259.000;159.275;4494.000;83.542;4521.000;142.787;4166.000;-92.256;4296.000;371.558;3913.000;475.183;4559.000;469.278;4267.000;22.567;
4299.000;-24.843;4332.000;97.644;4300.000;169.833;4548.000;62.019;4566.000;146.371;4190.000;-76.040;4343.000;350.829;3957.000;504.595;4603.000;484.992;4321.000;47.474;
4366.000;-25.253;4393.000;85.114;4341.000;183.072;4602.000;39.234;4611.000;146.271;4214.000;-54.052;4390.000;331.410;4001.000;532.875;4647.000;497.704;4375.000;70.016;
4433.000;-19.249;4454.000;77.220;4382.000;198.391;4656.000;16.990;4656.000;143.004;4238.000;-27.991;4437.000;312.899;4045.000;558.662;4691.000;505.973;4429.000;91.488;
4500.000;-5.777;4515.000;76.116;4423.000;215.189;4710.000;-2.909;4701.000;137.088;4262.000;0.445;4484.000;294.893;4089.000;580.594;4735.000;508.360;4483.000;113.187;
4567.000;16.218;4576.000;83.955;4464.000;232.866;4764.000;-18.659;4746.000;129.042;4286.000;29.557;4531.000;276.990;4133.000;597.311;4779.000;503.425;4537.000;136.407;
4638.000;50.000;4642.000;105.000;4510.000;253.000;4823.000;-29.000;4797.000;118.000;4313.000;61.000;4580.000;258.000;4181.000;608.000;4827.000;488.000;4594.000;164.000;
4685.000;78.615;4692.000;130.707;4553.000;271.447;4877.000;-30.875;4839.000;107.876;4359.000;106.893;4627.000;239.192;4227.000;609.691;4874.000;461.771;4640.000;189.309;
4732.000;111.199;4742.000;163.306;4596.000;289.130;4931.000;-26.867;4881.000;97.230;4405.000;143.147;4674.000;220.078;4273.000;603.580;4921.000;426.656;4686.000;216.728;
4779.000;146.457;4792.000;200.666;4639.000;305.723;4985.000;-19.018;4923.000;86.433;4451.000;170.903;4721.000;201.073;4319.000;590.680;4968.000;385.557;4732.000;245.333;
4826.000;183.095;4842.000;240.659;4682.000;320.898;5039.000;-9.366;4965.000;75.856;4497.000;191.303;4768.000;182.590;4365.000;571.998;5015.000;341.376;4778.000;274.198;
4873.000;219.819;4892.000;281.155;4725.000;334.328;5093.000;0.048;5007.000;65.871;4543.000;205.487;4815.000;165.043;4411.000;548.548;5062.000;297.016;4824.000;302.396;
4920.000;255.334;4942.000;320.025;4768.000;345.687;5147.000;7.183;5049.000;56.850;4589.000;214.596;4862.000;148.847;4457.000;521.338;5109.000;255.377;4870.000;329.003;
4971.000;291.000;4998.000;359.000;4813.000;355.000;5202.000;10.000;5092.000;49.000;4638.000;220.000;4914.000;133.000;4508.000;488.000;5158.000;218.000;4922.000;356.000;
5017.000;319.522;5044.000;385.734;4857.000;361.321;5253.000;7.266;5139.000;42.345;4685.000;222.092;4973.000;118.167;4556.000;454.638;5216.000;184.964;4967.000;375.935;
5063.000;344.605;5090.000;407.693;4901.000;365.114;5304.000;0.327;5186.000;37.490;4732.000;221.507;5032.000;106.591;4604.000;419.861;5274.000;163.331;5012.000;392.788;
5109.000;366.550;5136.000;425.300;4945.000;366.720;5355.000;-9.320;5233.000;34.086;4779.000;218.407;5091.000;98.026;4652.000;384.026;5332.000;151.327;5057.000;406.889;
5155.000;385.659;5182.000;438.978;4989.000;366.479;5406.000;-20.175;5280.000;31.786;4826.000;212.951;5150.000;92.226;4700.000;347.491;5390.000;147.181;5102.000;418.568;
5201.000;402.236;5228.000;449.150;5033.000;364.733;5457.000;-30.739;5327.000;30.241;4873.000;205.302;5209.000;88.946;4748.000;310.613;5448.000;149.123;5147.000;428.154;
5247.000;416.582;5274.000;456.236;5077.000;361.824;5508.000;-39.514;5374.000;29.103;4920.000;195.619;5268.000;87.942;4796.000;273.750;5506.000;155.379;5192.000;435.976;
5293.000;429.000;5325.000;461.000;5122.000;358.000;5559.000;-45.000;5422.000;28.000;4971.000;183.000;5328.000;89.000;4847.000;235.000;5569.000;165.000;5242.000;443.000;
5337.000;439.358;5370.000;462.955;5166.000;353.706;5620.000;-45.783;5477.000;26.425;5019.000;169.260;5372.000;90.931;4897.000;197.930;5614.000;172.511;5289.000;448.284;
5381.000;448.529;5415.000;463.266;5210.000;348.835;5681.000;-40.973;5532.000;24.436;5067.000;153.725;5416.000;93.575;4947.000;162.669;5659.000;179.923;5336.000;452.129;
5425.000;456.813;5460.000;462.386;5254.000;343.285;5742.000;-31.827;5587.000;22.025;5115.000;136.370;5460.000;96.655;4997.000;130.213;5704.000;186.765;5383.000;454.262;
5469.000;464.511;5505.000;460.770;5298.000;336.952;5803.000;-19.600;5642.000;19.184;5163.000;117.169;5504.000;99.893;5047.000;101.554;5749.000;192.565;5430.000;454.408;
5513.000;471.922;5550.000;458.873;5342.000;329.733;5864.000;-5.550;5697.000;15.905;5211.000;96.098;5548.000;103.013;5097.000;77.686;5794.000;196.852;5477.000;452.294;
5557.000;479.348;5595.000;457.149;5386.000;321.525;5925.000;9.069;5752.000;12.180;5259.000;73.132;5592.000;105.737;5147.000;59.602;5839.000;199.154;5524.000;447.646;
5606.000;488.000;5644.000;456.000;5431.000;312.000;5986.000;23.000;5807.000;8.000;5313.000;45.000;5642.000;108.000;5199.000;48.000;5884.000;199.000;5572.000;440.000;
5650.000;496.261;5689.000;455.923;5476.000;301.269;6032.000;32.465;5864.000;3.275;5355.000;21.625;5683.000;108.965;5255.000;44.449;5928.000;196.085;5619.000;429.557;
5694.000;504.377;5734.000;456.341;5521.000;289.453;6078.000;41.354;5921.000;-1.384;5397.000;-2.006;5724.000;109.101;5311.000;48.870;5972.000;190.313;5666.000;416.724;
5738.000;511.553;5779.000;456.627;5566.000;276.720;6124.000;50.196;5978.000;-5.414;5439.000;-24.659;5765.000;108.438;5367.000;59.437;6016.000;181.627;5713.000;402.200;
5782.000;516.995;5824.000;456.154;5611.000;263.238;6170.000;59.519;6035.000;-8.253;5481.000;-45.100;5806.000;107.005;5423.000;74.321;6060.000;169.968;5760.000;386.682;
5826.000;519.910;5869.000;454.296;5656.000;249.174;6216.000;69.853;6092.000;-9.339;5523.000;-62.094;5847.000;104.832;5479.000;91.696;6104.000;155.279;5807.000;370.869;
5870.000;519.503;5914.000;450.424;5701.000;234.696;6262.000;81.727;6149.000;-8.109;5565.000;-74.406;5888.000;101.949;5535.000;109.735;6148.000;137.502;5854.000;355.457;
5920.000;514.000;5964.000;443.000;5752.000;218.000;6309.000;96.000;6206.000;-4.000;5610.000;-81.000;5933.000;98.000;5596.000;128.000;6197.000;114.000;5905.000;340.000;
5964.000;504.054;6008.000;433.250;5801.000;201.975;6353.000;111.659;6252.000;1.745;5646.000;-80.664;5978.000;93.303;5641.000;139.254;6248.000;85.677;5953.000;327.242;
6008.000;489.608;6052.000;420.697;5850.000;186.622;6397.000;129.205;6298.000;9.700;5682.000;-76.031;6023.000;88.068;5686.000;147.797;6299.000;55.154;6001.000;316.015;
6052.000;471.179;6096.000;405.728;5899.000;172.682;6441.000;148.137;6344.000;19.836;5718.000;-68.120;6068.000;82.537;5731.000;152.955;6350.000;24.545;6049.000;305.912;
6096.000;449.285;6140.000;388.731;5948.000;160.892;6485.000;167.954;6390.000;32.121;5754.000;-57.951;6113.000;76.955;5776.000;154.053;6401.000;-4.037;6097.000;296.529;
6140.000;424.446;6184.000;370.092;5997.000;151.992;6529.000;188.156;6436.000;46.527;5790.000;-46.546;6158.000;71.566;5821.000;150.416;6452.000;-28.479;6145.000;287.458;
6184.000;397.178;6228.000;350.199;6046.000;146.721;6573.000;208.240;6482.000;63.021;5826.000;-34.925;6203.000;66.612;5866.000;141.371;6503.000;-46.669;6193.000;278.293;
6228.000;368.000;6275.000;328.000;6100.000;146.000;6620.000;229.000;6529.000;82.000;5866.000;-23.000;6252.000;62.000;5914.000;125.000;6560.000;-57.000;6244.000;268.000;
6269.000;339.607;6316.000;308.183;6149.000;150.465;6665.000;247.683;6574.000;102.033;5911.000;-12.063;6309.000;57.943;5955.000;105.286;6574.000;-57.622;6291.000;257.686;
6310.000;310.781;6357.000;288.211;6198.000;159.039;6710.000;264.812;6619.000;123.246;5956.000;-3.438;6366.000;55.163;5996.000;81.615;6588.000;-57.519;6338.000;246.644;
6351.000;282.295;6398.000;268.324;6247.000;170.651;6755.000;280.039;6664.000;144.878;6001.000;3.587;6423.000;53.419;6037.000;55.678;6602.000;-56.771;6385.000;235.039;
6392.000;254.926;6439.000;248.761;6296.000;184.228;6800.000;293.015;6709.000;166.168;6046.000;9.729;6480.000;52.470;6078.000;29.168;6616.000;-55.464;6432.000;223.037;
6433.000;229.447;6480.000;229.761;6345.000;198.698;6845.000;303.390;6754.000;186.354;6091.000;15.702;6537.000;52.078;6119.000;3.774;6630.000;-53.677;6479.000;210.800;
6474.000;206.634;6521.000;211.564;6394.000;212.987;6890.000;310.818;6799.000;204.677;6136.000;22.221;6594.000;52.002;6160.000;-18.812;6644.000;-51.495;6526.000;198.495;
6518.000;186.000;6568.000;192.000;6447.000;227.000;6936.000;315.000;6846.000;221.000;6181.000;30.000;6654.000;52.000;6204.000;-38.000;6658.000;-49.000;6578.000;185.000;
6558.000;171.249;6608.000;176.651;6492.000;236.894;6981.000;315.516;6892.000;233.540;6227.000;39.811;6699.000;51.911;6234.000;-47.170;6704.000;-39.277;6624.000;173.269;
6598.000;159.857;6648.000;162.490;6537.000;244.869;7026.000;312.726;6938.000;242.712;6273.000;51.317;6744.000;51.746;6264.000;-53.076;6750.000;-27.936;6670.000;161.541;
6638.000;151.118;6688.000;149.452;6582.000;251.043;7071.000;306.976;6984.000;248.722;6319.000;64.150;6789.000;51.540;6294.000;-55.832;6796.000;-15.852;6716.000;149.552;
6678.000;144.326;6728.000;137.471;6627.000;255.533;7116.000;298.615;7030.000;251.775;6365.000;77.941;6834.000;51.328;6324.000;-55.554;6842.000;-3.900;6762.000;137.038;
6718.000;138.772;6768.000;126.483;6672.000;258.455;7161.000;287.988;7076.000;252.077;6411.000;92.322;6879.000;51.144;6354.000;-52.358;6888.000;7.047;6808.000;123.737;
6758.000;133.751;6808.000;116.420;6717.000;259.926;7206.000;275.444;7122.000;249.833;6457.000;106.925;6924.000;51.023;6384.000;-46.359;6934.000;16.113;6854.000;109.384;
6802.000;128.000;6849.000;107.000;6767.000;260.000;7252.000;261.000;7170.000;245.000;6505.000;122.000;6970.000;51.000;6416.000;-37.000;6986.000;23.000;6902.000;93.000;
6843.000;121.826;6888.000;98.858;6812.000;258.781;7301.000;244.329;7216.000;238.230;6551.000;135.896;7013.000;51.106;6455.000;-21.752;7032.000;25.442;6943.000;77.811;
