D_ref_global_max_x;D_ref_global_max_y;D_ref_global_min_x;D_ref_global_min_y;D_ref_shift_max_x;D_1_global_max_x;D_1_global_max_y;D_1_global_min_x;D_1_global_min_y;D_1_shift_max_x;D_2_global_max_x;D_2_global_max_y;D_2_global_min_x;D_2_global_min_y;D_2_shift_max_x;D_3_global_max_x;D_3_global_max_y;D_3_global_min_x;D_3_global_min_y;D_3_shift_max_x;D_4_global_max_x;D_4_global_max_y;D_4_global_min_x;D_4_global_min_y;D_4_shift_max_x;D_5_global_max_x;D_5_global_max_y;D_5_global_min_x;D_5_global_min_y;D_5_shift_max_x;D_6_global_max_x;D_6_global_max_y;D_6_global_min_x;D_6_global_min_y;D_6_shift_max_x;D_7_global_max_x;D_7_global_max_y;D_7_global_min_x;D_7_global_min_y;D_7_shift_max_x;D_8_global_max_x;D_8_global_max_y;D_8_global_min_x;D_8_global_min_y;D_8_shift_max_x;D_9_global_max_x;D_9_global_max_y;D_9_global_min_x;D_9_global_min_y;D_9_shift_max_x;
81.000;-29.000;2287.000;-134.498;0.000;2024.000;-13.595;2276.000;-154.135;1943.000;291.000;-45.892;1946.000;-128.250;210.000;1842.000;-53.920;2517.000;-156.308;1761.000;2375.000;-47.698;2653.000;-163.088;2294.000;2023.000;-48.971;1036.000;-194.438;1942.000;161.000;-58.986;2873.000;-150.165;80.000;82.000;-53.000;1792.000;-125.342;1.000;348.000;-46.855;1938.000;-133.778;267.000;59.000;-54.000;3941.000;-129.380;-22.000;
