D_ref_global_max_x;D_ref_global_max_y;D_ref_global_min_x;D_ref_global_min_y;D_ref_shift_max_x;D_1_global_max_x;D_1_global_max_y;D_1_global_min_x;D_1_global_min_y;D_1_shift_max_x;D_2_global_max_x;D_2_global_max_y;D_2_global_min_x;D_2_global_min_y;D_2_shift_max_x;D_3_global_max_x;D_3_global_max_y;D_3_global_min_x;D_3_global_min_y;D_3_shift_max_x;D_4_global_max_x;D_4_global_max_y;D_4_global_min_x;D_4_global_min_y;D_4_shift_max_x;D_5_global_max_x;D_5_global_max_y;D_5_global_min_x;D_5_global_min_y;D_5_shift_max_x;D_6_global_max_x;D_6_global_max_y;D_6_global_min_x;D_6_global_min_y;D_6_shift_max_x;D_7_global_max_x;D_7_global_max_y;D_7_global_min_x;D_7_global_min_y;D_7_shift_max_x;D_8_global_max_x;D_8_global_max_y;D_8_global_min_x;D_8_global_min_y;D_8_shift_max_x;D_9_global_max_x;D_9_global_max_y;D_9_global_min_x;D_9_global_min_y;D_9_shift_max_x;
1746.000;1837.391;181.000;-39.000;0.000;1846.000;1922.114;7810.000;22.000;100.000;1834.000;1450.526;8244.000;-40.925;88.000;1887.000;1588.447;9673.000;-78.818;141.000;1925.000;1413.000;288.000;-36.622;179.000;2023.000;1710.000;4142.000;-101.000;277.000;2026.000;1216.855;338.000;-56.480;280.000;2013.000;1136.611;329.000;-110.000;267.000;1918.000;1312.414;9786.000;-63.615;172.000;1870.000;1451.148;4001.000;-106.512;124.000;
