D_ref_x;D_ref_y;D_1_x;D_1_y;D_2_x;D_2_y;D_3_x;D_3_y;D_4_x;D_4_y;D_5_x;D_5_y;D_6_x;D_6_y;D_7_x;D_7_y;D_8_x;D_8_y;D_9_x;D_9_y;
181.000;-56.971;209.000;-71.099;540.000;-116.661;571.000;-111.972;328.000;-100.200;371.000;-104.715;450.000;-110.428;329.000;-114.096;612.000;-113.690;407.000;-112.283;
195.000;-61.933;222.000;-72.935;554.000;-117.346;586.000;-112.403;340.000;-101.527;383.000;-106.125;463.000;-111.428;336.000;-113.860;625.000;-114.680;421.000;-111.892;
209.000;-65.767;235.000;-74.273;568.000;-116.925;601.000;-111.919;352.000;-102.228;395.000;-107.063;476.000;-111.833;343.000;-113.097;638.000;-114.836;435.000;-110.478;
223.000;-68.670;248.000;-75.230;582.000;-115.583;616.000;-110.684;364.000;-102.402;407.000;-107.580;489.000;-111.712;350.000;-111.895;651.000;-114.275;449.000;-108.264;
237.000;-70.841;261.000;-75.921;596.000;-113.506;631.000;-108.863;376.000;-102.148;419.000;-107.727;502.000;-111.136;357.000;-110.344;664.000;-113.118;463.000;-105.471;
251.000;-72.479;274.000;-76.463;610.000;-110.880;646.000;-106.621;388.000;-101.567;431.000;-107.555;515.000;-110.172;364.000;-108.532;677.000;-111.483;477.000;-102.321;
265.000;-73.782;287.000;-76.974;624.000;-107.892;661.000;-104.124;400.000;-100.757;443.000;-107.115;528.000;-108.892;371.000;-106.550;690.000;-109.488;491.000;-99.037;
279.000;-74.949;300.000;-77.571;638.000;-104.727;676.000;-101.536;412.000;-99.818;455.000;-106.457;541.000;-107.364;378.000;-104.485;703.000;-107.254;505.000;-95.842;
293.000;-76.177;313.000;-78.368;652.000;-101.571;691.000;-99.022;424.000;-98.849;467.000;-105.634;554.000;-105.657;385.000;-102.427;716.000;-104.899;519.000;-92.957;
307.000;-77.667;326.000;-79.485;666.000;-98.610;706.000;-96.747;436.000;-97.949;479.000;-104.694;567.000;-103.842;392.000;-100.465;729.000;-102.542;533.000;-90.604;
321.000;-79.615;339.000;-81.036;680.000;-96.030;721.000;-94.876;448.000;-97.219;491.000;-103.691;580.000;-101.987;399.000;-98.689;742.000;-100.302;547.000;-89.007;
341.000;-83.588;362.000;-85.206;699.000;-93.472;736.000;-93.574;467.000;-96.652;508.000;-102.257;595.000;-99.888;407.000;-97.000;759.000;-97.747;563.000;-88.391;
354.000;-87.105;375.000;-88.519;713.000;-92.476;750.000;-92.979;480.000;-96.821;521.000;-101.221;608.000;-98.179;419.000;-95.331;772.000;-96.206;576.000;-88.999;
367.000;-91.233;388.000;-92.393;727.000;-92.190;764.000;-92.925;493.000;-97.406;534.000;-100.250;621.000;-96.615;431.000;-94.629;785.000;-95.023;589.000;-90.485;
380.000;-95.772;401.000;-96.629;741.000;-92.501;778.000;-93.316;506.000;-98.326;547.000;-99.340;634.000;-95.233;443.000;-94.755;798.000;-94.163;602.000;-92.663;
393.000;-100.522;414.000;-101.031;755.000;-93.301;792.000;-94.052;519.000;-99.497;560.000;-98.488;647.000;-94.068;455.000;-95.570;811.000;-93.594;615.000;-95.349;
406.000;-105.283;427.000;-105.400;769.000;-94.476;806.000;-95.037;532.000;-100.837;573.000;-97.691;660.000;-93.155;467.000;-96.935;824.000;-93.280;628.000;-98.359;
419.000;-109.855;440.000;-109.538;783.000;-95.919;820.000;-96.173;545.000;-102.262;586.000;-96.945;673.000;-92.532;479.000;-98.711;837.000;-93.189;641.000;-101.509;
432.000;-114.037;453.000;-113.247;797.000;-97.516;834.000;-97.361;558.000;-103.691;599.000;-96.246;686.000;-92.233;491.000;-100.760;850.000;-93.287;654.000;-104.612;
445.000;-117.631;466.000;-116.331;811.000;-99.159;848.000;-98.505;571.000;-105.039;612.000;-95.590;699.000;-92.294;503.000;-102.942;863.000;-93.539;667.000;-107.487;
458.000;-120.434;479.000;-118.590;825.000;-100.736;862.000;-99.506;584.000;-106.225;625.000;-94.976;712.000;-92.751;515.000;-105.119;876.000;-93.912;680.000;-109.946;
471.000;-122.248;492.000;-119.828;839.000;-102.136;876.000;-100.266;597.000;-107.165;638.000;-94.397;725.000;-93.639;527.000;-107.151;889.000;-94.372;693.000;-111.807;
492.000;-122.578;505.000;-119.846;857.000;-103.500;897.000;-100.742;614.000;-107.886;655.000;-93.691;741.000;-95.377;543.000;-109.397;905.000;-95.007;710.000;-113.030;
506.000;-120.752;518.000;-118.522;871.000;-104.108;911.000;-100.505;628.000;-107.957;669.000;-93.160;754.000;-97.330;555.000;-110.583;918.000;-95.544;723.000;-112.861;
520.000;-117.492;531.000;-116.030;885.000;-104.334;925.000;-99.869;642.000;-107.597;683.000;-92.741;767.000;-99.670;567.000;-111.336;931.000;-96.092;736.000;-111.820;
534.000;-113.119;544.000;-112.620;899.000;-104.223;939.000;-98.920;656.000;-106.882;697.000;-92.510;780.000;-102.272;579.000;-111.695;944.000;-96.650;749.000;-110.059;
548.000;-107.953;557.000;-108.543;913.000;-103.822;953.000;-97.744;670.000;-105.887;711.000;-92.547;793.000;-105.014;591.000;-111.695;957.000;-97.219;762.000;-107.730;
562.000;-102.316;570.000;-104.048;927.000;-103.178;967.000;-96.427;684.000;-104.687;725.000;-92.929;806.000;-107.769;603.000;-111.374;970.000;-97.796;775.000;-104.987;
576.000;-96.528;583.000;-99.385;941.000;-102.338;981.000;-95.056;698.000;-103.359;739.000;-93.733;819.000;-110.415;615.000;-110.767;983.000;-98.382;788.000;-101.980;
590.000;-90.909;596.000;-94.804;955.000;-101.347;995.000;-93.715;712.000;-101.978;753.000;-95.039;832.000;-112.827;627.000;-109.911;996.000;-98.976;801.000;-98.863;
604.000;-85.782;609.000;-90.554;969.000;-100.252;1009.000;-92.492;726.000;-100.619;767.000;-96.923;845.000;-114.882;639.000;-108.843;1009.000;-99.578;814.000;-95.788;
618.000;-81.466;622.000;-86.886;983.000;-99.100;1023.000;-91.472;740.000;-99.358;781.000;-99.464;858.000;-116.453;651.000;-107.600;1022.000;-100.187;827.000;-92.907;
632.000;-78.282;635.000;-84.050;997.000;-97.937;1037.000;-90.740;754.000;-98.271;795.000;-102.740;871.000;-117.419;663.000;-106.217;1035.000;-100.803;840.000;-90.373;
647.000;-76.492;655.000;-81.885;1015.000;-96.500;1060.000;-90.393;775.000;-97.131;814.000;-108.500;888.000;-117.560;684.000;-103.574;1052.000;-101.617;859.000;-87.610;
660.000;-76.515;669.000;-82.282;1029.000;-95.481;1074.000;-90.811;789.000;-96.785;837.000;-117.579;901.000;-116.690;697.000;-101.865;1065.000;-102.242;872.000;-86.539;
673.000;-77.870;683.000;-84.101;1043.000;-94.569;1088.000;-91.659;803.000;-96.732;860.000;-128.427;914.000;-115.025;710.000;-100.156;1078.000;-102.843;885.000;-86.109;
686.000;-80.336;697.000;-87.064;1057.000;-93.778;1102.000;-92.852;817.000;-96.905;883.000;-140.335;927.000;-112.664;723.000;-98.491;1091.000;-103.392;898.000;-86.238;
699.000;-83.697;711.000;-90.895;1071.000;-93.119;1116.000;-94.304;831.000;-97.234;906.000;-152.593;940.000;-109.705;736.000;-96.913;1104.000;-103.861;911.000;-86.843;
712.000;-87.732;725.000;-95.316;1085.000;-92.605;1130.000;-95.928;845.000;-97.651;929.000;-164.492;953.000;-106.246;749.000;-95.468;1117.000;-104.222;924.000;-87.845;
725.000;-92.225;739.000;-100.049;1099.000;-92.248;1144.000;-97.640;859.000;-98.087;952.000;-175.322;966.000;-102.387;762.000;-94.199;1130.000;-104.444;937.000;-89.160;
738.000;-96.956;753.000;-104.816;1113.000;-92.060;1158.000;-99.353;873.000;-98.474;975.000;-184.373;979.000;-98.224;775.000;-93.152;1143.000;-104.502;950.000;-90.708;
751.000;-101.707;767.000;-109.341;1127.000;-92.054;1172.000;-100.981;887.000;-98.743;998.000;-190.937;992.000;-93.858;788.000;-92.370;1156.000;-104.364;963.000;-92.407;
764.000;-106.259;781.000;-113.344;1141.000;-92.243;1186.000;-102.439;901.000;-98.824;1021.000;-194.304;1005.000;-89.385;801.000;-91.897;1169.000;-104.004;976.000;-94.176;
777.000;-110.394;795.000;-116.550;1155.000;-92.637;1200.000;-103.640;915.000;-98.650;1044.000;-193.763;1018.000;-84.904;814.000;-91.779;1182.000;-103.392;989.000;-95.933;
800.000;-116.016;810.000;-118.784;1173.000;-93.468;1220.000;-104.741;934.000;-97.883;1075.000;-185.600;1031.000;-80.515;828.000;-92.099;1195.000;-102.500;1006.000;-98.077;
813.000;-117.908;823.000;-119.519;1187.000;-94.368;1234.000;-104.986;949.000;-96.775;1090.000;-178.229;1042.000;-76.951;841.000;-92.837;1208.000;-101.315;1019.000;-99.510;
826.000;-118.867;836.000;-119.216;1201.000;-95.438;1248.000;-104.816;964.000;-95.304;1105.000;-168.927;1053.000;-73.627;854.000;-93.942;1221.000;-99.888;1032.000;-100.746;
839.000;-118.983;849.000;-118.022;1215.000;-96.613;1262.000;-104.282;979.000;-93.584;1120.000;-158.133;1064.000;-70.645;867.000;-95.334;1234.000;-98.285;1045.000;-101.789;
852.000;-118.345;862.000;-116.082;1229.000;-97.828;1276.000;-103.435;994.000;-91.730;1135.000;-146.286;1075.000;-68.109;880.000;-96.934;1247.000;-96.571;1058.000;-102.643;
865.000;-117.043;875.000;-113.542;1243.000;-99.017;1290.000;-102.325;1009.000;-89.859;1150.000;-133.825;1086.000;-66.123;893.000;-98.662;1260.000;-94.814;1071.000;-103.312;
878.000;-115.167;888.000;-110.550;1257.000;-100.117;1304.000;-101.003;1024.000;-88.084;1165.000;-121.189;1097.000;-64.791;906.000;-100.438;1273.000;-93.079;1084.000;-103.799;
891.000;-112.806;901.000;-107.250;1271.000;-101.062;1318.000;-99.520;1039.000;-86.522;1180.000;-108.818;1108.000;-64.216;919.000;-102.184;1286.000;-91.432;1097.000;-104.107;
904.000;-110.050;914.000;-103.789;1285.000;-101.787;1332.000;-97.926;1054.000;-85.288;1195.000;-97.151;1119.000;-64.501;932.000;-103.818;1299.000;-89.940;1110.000;-104.241;
917.000;-106.987;927.000;-100.313;1299.000;-102.228;1346.000;-96.271;1069.000;-84.497;1210.000;-86.626;1130.000;-65.751;945.000;-105.263;1312.000;-88.670;1123.000;-104.203;
930.000;-103.709;940.000;-96.969;1313.000;-102.319;1360.000;-94.606;1084.000;-84.264;1225.000;-77.683;1141.000;-68.069;958.000;-106.438;1325.000;-87.686;1136.000;-103.999;
951.000;-98.183;961.000;-92.216;1328.000;-101.955;1377.000;-92.643;1103.000;-84.950;1249.000;-67.760;1162.000;-75.835;973.000;-107.355;1338.000;-87.056;1157.000;-103.323;
964.000;-94.761;974.000;-89.880;1342.000;-101.146;1391.000;-91.138;1118.000;-86.366;1263.000;-64.969;1172.000;-81.188;985.000;-107.686;1351.000;-86.829;1170.000;-102.703;
977.000;-91.449;987.000;-88.048;1356.000;-99.977;1405.000;-89.796;1133.000;-88.458;1277.000;-64.265;1182.000;-87.420;997.000;-107.665;1364.000;-86.995;1183.000;-101.961;
990.000;-88.338;1000.000;-86.712;1370.000;-98.570;1419.000;-88.681;1148.000;-91.084;1291.000;-65.363;1192.000;-94.278;1009.000;-107.317;1377.000;-87.527;1196.000;-101.134;
1003.000;-85.518;1013.000;-85.863;1384.000;-97.047;1433.000;-87.855;1163.000;-94.101;1305.000;-67.977;1202.000;-101.508;1021.000;-106.666;1390.000;-88.397;1209.000;-100.257;
1016.000;-83.082;1026.000;-85.491;1398.000;-95.532;1447.000;-87.379;1178.000;-97.364;1319.000;-71.822;1212.000;-108.858;1033.000;-105.736;1403.000;-89.579;1222.000;-99.366;
1029.000;-81.121;1039.000;-85.588;1412.000;-94.149;1461.000;-87.316;1193.000;-100.732;1333.000;-76.613;1222.000;-116.074;1045.000;-104.551;1416.000;-91.045;1235.000;-98.499;
1042.000;-79.726;1052.000;-86.145;1426.000;-93.019;1475.000;-87.728;1208.000;-104.061;1347.000;-82.063;1232.000;-122.905;1057.000;-103.136;1429.000;-92.769;1248.000;-97.690;
1055.000;-78.989;1065.000;-87.153;1440.000;-92.266;1489.000;-88.677;1223.000;-107.208;1361.000;-87.889;1242.000;-129.095;1069.000;-101.514;1442.000;-94.723;1261.000;-96.977;
1068.000;-79.001;1078.000;-88.604;1454.000;-92.014;1503.000;-90.227;1238.000;-110.030;1375.000;-93.803;1252.000;-134.393;1081.000;-99.710;1455.000;-96.880;1274.000;-96.395;
1081.000;-79.853;1091.000;-90.487;1468.000;-92.384;1517.000;-92.437;1253.000;-112.384;1389.000;-99.522;1262.000;-138.546;1093.000;-97.748;1468.000;-99.214;1287.000;-95.980;
1101.000;-83.017;1111.000;-94.209;1482.000;-93.500;1531.000;-95.372;1274.000;-114.621;1404.000;-105.107;1280.000;-142.325;1114.000;-94.007;1483.000;-102.091;1306.000;-95.750;
1114.000;-86.355;1124.000;-97.126;1496.000;-95.428;1545.000;-99.039;1289.000;-115.304;1418.000;-109.557;1291.000;-141.880;1126.000;-91.746;1496.000;-104.699;1319.000;-95.885;
1127.000;-90.509;1137.000;-100.288;1510.000;-98.006;1559.000;-103.230;1304.000;-115.255;1432.000;-113.207;1302.000;-139.499;1138.000;-89.480;1509.000;-107.319;1332.000;-96.213;
1140.000;-95.220;1150.000;-103.529;1524.000;-101.014;1573.000;-107.684;1319.000;-114.552;1446.000;-116.045;1313.000;-135.493;1150.000;-87.297;1522.000;-109.841;1345.000;-96.670;
1153.000;-100.229;1163.000;-106.685;1538.000;-104.233;1587.000;-112.138;1334.000;-113.271;1460.000;-118.057;1324.000;-130.170;1162.000;-85.284;1535.000;-112.159;1358.000;-97.194;
1166.000;-105.281;1176.000;-109.589;1552.000;-107.443;1601.000;-116.331;1349.000;-111.493;1474.000;-119.233;1335.000;-123.838;1174.000;-83.528;1548.000;-114.165;1371.000;-97.720;
1179.000;-110.115;1189.000;-112.077;1566.000;-110.426;1615.000;-120.000;1364.000;-109.296;1488.000;-119.559;1346.000;-116.808;1186.000;-82.115;1561.000;-115.751;1384.000;-98.185;
1192.000;-114.476;1202.000;-113.983;1580.000;-112.962;1629.000;-122.884;1379.000;-106.757;1502.000;-119.022;1357.000;-109.386;1198.000;-81.134;1574.000;-116.810;1397.000;-98.526;
1205.000;-118.105;1215.000;-115.142;1594.000;-114.832;1643.000;-124.720;1394.000;-103.955;1516.000;-117.610;1368.000;-101.884;1210.000;-80.670;1587.000;-117.234;1410.000;-98.680;
1218.000;-120.743;1228.000;-115.388;1608.000;-115.816;1657.000;-125.248;1409.000;-100.969;1530.000;-115.311;1379.000;-94.608;1222.000;-80.812;1600.000;-116.916;1423.000;-98.582;
1231.000;-122.134;1241.000;-114.556;1622.000;-115.695;1671.000;-124.204;1424.000;-97.876;1544.000;-112.112;1390.000;-87.868;1234.000;-81.646;1613.000;-115.749;1436.000;-98.169;
1250.000;-121.388;1262.000;-110.513;1636.000;-114.250;1686.000;-121.045;1439.000;-94.756;1558.000;-108.000;1408.000;-78.803;1250.000;-83.985;1630.000;-112.760;1455.000;-96.868;
1263.000;-118.704;1275.000;-106.156;1650.000;-111.354;1700.000;-116.036;1453.000;-91.892;1572.000;-103.016;1420.000;-74.596;1262.000;-86.727;1643.000;-109.281;1468.000;-95.445;
1276.000;-114.451;1288.000;-100.581;1664.000;-107.251;1714.000;-109.387;1467.000;-89.162;1586.000;-97.410;1432.000;-71.862;1274.000;-90.173;1656.000;-104.959;1481.000;-93.691;
1289.000;-108.940;1301.000;-94.083;1678.000;-102.279;1728.000;-101.569;1481.000;-86.653;1600.000;-91.485;1444.000;-70.468;1286.000;-94.135;1669.000;-100.051;1494.000;-91.747;
1302.000;-102.483;1314.000;-86.955;1692.000;-96.774;1742.000;-93.056;1495.000;-84.457;1614.000;-85.545;1456.000;-70.282;1298.000;-98.422;1682.000;-94.811;1507.000;-89.753;
1315.000;-95.393;1327.000;-79.491;1706.000;-91.073;1756.000;-84.320;1509.000;-82.662;1628.000;-79.893;1468.000;-71.169;1310.000;-102.843;1695.000;-89.496;1520.000;-87.850;
1328.000;-87.982;1340.000;-71.983;1720.000;-85.514;1770.000;-75.834;1523.000;-81.357;1642.000;-74.831;1480.000;-72.998;1322.000;-107.209;1708.000;-84.362;1533.000;-86.177;
1341.000;-80.562;1353.000;-64.727;1734.000;-80.432;1784.000;-68.071;1537.000;-80.632;1656.000;-70.664;1492.000;-75.633;1334.000;-111.329;1721.000;-79.663;1546.000;-84.876;
1354.000;-73.446;1366.000;-58.015;1748.000;-76.166;1798.000;-61.503;1551.000;-80.576;1670.000;-67.694;1504.000;-78.943;1346.000;-115.014;1734.000;-75.655;1559.000;-84.086;
1367.000;-66.946;1379.000;-52.141;1762.000;-73.051;1812.000;-56.603;1565.000;-81.278;1684.000;-66.225;1516.000;-82.794;1358.000;-118.072;1747.000;-72.595;1572.000;-83.949;
1380.000;-61.373;1392.000;-47.399;1776.000;-71.426;1826.000;-53.845;1579.000;-82.828;1698.000;-66.559;1528.000;-87.053;1370.000;-120.314;1760.000;-70.738;1585.000;-84.604;
1400.000;-55.332;1412.000;-42.988;1790.000;-71.626;1842.000;-53.920;1602.000;-87.449;1712.000;-69.000;1549.000;-95.086;1383.000;-121.602;1783.000;-71.185;1606.000;-87.693;
1413.000;-53.423;1425.000;-42.339;1804.000;-73.867;1856.000;-57.172;1616.000;-91.605;1726.000;-73.712;1562.000;-100.173;1395.000;-121.590;1797.000;-74.172;1619.000;-91.016;
1426.000;-52.976;1438.000;-43.271;1818.000;-77.875;1870.000;-63.039;1630.000;-96.557;1740.000;-80.305;1575.000;-105.167;1407.000;-120.522;1811.000;-78.957;1632.000;-95.233;
1439.000;-53.734;1451.000;-45.488;1832.000;-83.253;1884.000;-70.981;1644.000;-102.016;1754.000;-88.247;1588.000;-109.928;1419.000;-118.553;1825.000;-85.119;1645.000;-100.081;
1452.000;-55.436;1464.000;-48.695;1846.000;-89.607;1898.000;-80.458;1658.000;-107.695;1768.000;-97.009;1601.000;-114.313;1431.000;-115.840;1839.000;-92.239;1658.000;-105.293;
1465.000;-57.826;1477.000;-52.596;1860.000;-96.540;1912.000;-90.931;1672.000;-113.306;1782.000;-106.060;1614.000;-118.183;1443.000;-112.537;1853.000;-99.899;1671.000;-110.605;
1478.000;-60.645;1490.000;-56.896;1874.000;-103.655;1926.000;-101.861;1686.000;-118.560;1796.000;-114.870;1627.000;-121.395;1455.000;-108.801;1867.000;-107.680;1684.000;-115.751;
1491.000;-63.633;1503.000;-61.298;1888.000;-110.558;1940.000;-112.709;1700.000;-123.170;1810.000;-122.909;1640.000;-123.809;1467.000;-104.788;1881.000;-115.161;1697.000;-120.468;
1504.000;-66.534;1516.000;-65.508;1902.000;-116.852;1954.000;-122.934;1714.000;-126.848;1824.000;-129.647;1653.000;-125.283;1479.000;-100.653;1895.000;-121.925;1710.000;-124.491;
1517.000;-69.088;1529.000;-69.229;1916.000;-122.141;1968.000;-131.997;1728.000;-129.306;1838.000;-134.554;1666.000;-125.677;1491.000;-96.552;1909.000;-127.551;1723.000;-127.553;
1530.000;-71.037;1542.000;-72.166;1930.000;-126.029;1982.000;-139.359;1742.000;-130.256;1852.000;-137.099;1679.000;-124.849;1503.000;-92.642;1923.000;-131.621;1736.000;-129.391;
1551.000;-72.250;1563.000;-74.500;1946.000;-128.250;1999.000;-145.234;1763.000;-128.223;1866.000;-136.752;1697.000;-121.422;1521.000;-87.473;1938.000;-133.778;1759.000;-128.827;
1564.000;-71.481;1576.000;-74.083;1960.000;-127.927;2013.000;-147.058;1777.000;-124.263;1880.000;-133.178;1710.000;-117.191;1534.000;-84.487;1952.000;-133.421;1773.000;-125.704;
1577.000;-69.684;1589.000;-72.384;1974.000;-125.704;2027.000;-146.334;1791.000;-118.511;1894.000;-126.818;1723.000;-111.739;1547.000;-82.173;1966.000;-131.007;1787.000;-120.739;
1590.000;-67.115;1602.000;-69.678;1988.000;-121.929;2041.000;-143.411;1805.000;-111.403;1908.000;-118.308;1736.000;-105.407;1560.000;-80.523;1980.000;-126.900;1801.000;-114.362;
1603.000;-64.026;1615.000;-66.241;2002.000;-116.951;2055.000;-138.637;1819.000;-103.372;1922.000;-108.284;1749.000;-98.534;1573.000;-79.528;1994.000;-121.468;1815.000;-107.002;
1616.000;-60.673;1628.000;-62.350;2016.000;-111.119;2069.000;-132.361;1833.000;-94.856;1936.000;-97.381;1762.000;-91.456;1586.000;-79.180;2008.000;-115.077;1829.000;-99.089;
1629.000;-57.307;1641.000;-58.278;2030.000;-104.781;2083.000;-124.930;1847.000;-86.290;1950.000;-86.236;1775.000;-84.515;1599.000;-79.471;2022.000;-108.094;1843.000;-91.053;
1642.000;-54.185;1654.000;-54.302;2044.000;-98.286;2097.000;-116.694;1861.000;-78.108;1964.000;-75.484;1788.000;-78.048;1612.000;-80.393;2036.000;-100.884;1857.000;-83.322;
1655.000;-51.559;1667.000;-50.698;2058.000;-91.983;2111.000;-108.001;1875.000;-70.748;1978.000;-65.762;1801.000;-72.395;1625.000;-81.937;2050.000;-93.815;1871.000;-76.326;
1668.000;-49.684;1680.000;-47.741;2072.000;-86.221;2125.000;-99.198;1889.000;-64.643;1992.000;-57.706;1814.000;-67.893;1638.000;-84.095;2064.000;-87.253;1885.000;-70.495;
1681.000;-48.812;1693.000;-45.706;2086.000;-81.348;2139.000;-90.634;1903.000;-60.230;2006.000;-51.950;1827.000;-64.883;1651.000;-86.859;2078.000;-81.564;1899.000;-66.258;
1702.000;-50.173;1714.000;-45.070;2102.000;-77.315;2162.000;-78.003;1925.000;-57.761;2023.000;-48.971;1850.000;-64.252;1666.000;-90.791;2098.000;-75.678;1916.000;-63.875;
1715.000;-53.033;1728.000;-46.833;2116.000;-75.431;2177.000;-71.280;1939.000;-59.551;2037.000;-50.367;1864.000;-67.313;1679.000;-94.801;2112.000;-73.539;1930.000;-64.558;
1728.000;-57.240;1742.000;-50.101;2130.000;-74.986;2192.000;-65.867;1953.000;-63.712;2051.000;-54.864;1878.000;-72.661;1692.000;-99.205;2126.000;-72.954;1944.000;-67.386;
1741.000;-62.474;1756.000;-54.473;2144.000;-75.782;2207.000;-61.745;1967.000;-69.802;2065.000;-61.852;1892.000;-79.766;1705.000;-103.810;2140.000;-73.714;1958.000;-71.960;
1754.000;-68.412;1770.000;-59.549;2158.000;-77.620;2222.000;-58.891;1981.000;-77.378;2079.000;-70.723;1906.000;-88.100;1718.000;-108.421;2154.000;-75.608;1972.000;-77.880;
1767.000;-74.735;1784.000;-64.929;2172.000;-80.304;2237.000;-57.285;1995.000;-86.001;2093.000;-80.868;1920.000;-97.130;1731.000;-112.846;2168.000;-78.429;1986.000;-84.747;
1780.000;-81.122;1798.000;-70.211;2186.000;-83.635;2252.000;-56.907;2009.000;-95.228;2107.000;-91.679;1934.000;-106.329;1744.000;-116.890;2182.000;-81.966;2000.000;-92.160;
1793.000;-87.250;1812.000;-74.994;2200.000;-87.416;2267.000;-57.736;2023.000;-104.618;2121.000;-102.546;1948.000;-115.165;1757.000;-120.360;2196.000;-86.011;2014.000;-99.720;
1806.000;-92.799;1826.000;-78.880;2214.000;-91.449;2282.000;-59.751;2037.000;-113.730;2135.000;-112.862;1962.000;-123.110;1770.000;-123.062;2210.000;-90.354;2028.000;-107.027;
1819.000;-97.449;1840.000;-81.465;2228.000;-95.535;2297.000;-62.930;2051.000;-122.121;2149.000;-122.016;1976.000;-129.632;1783.000;-124.803;2224.000;-94.786;2042.000;-113.682;
