D_ref_global_max_x;D_ref_global_max_y;D_ref_global_min_x;D_ref_global_min_y;D_ref_shift_max_x;D_1_global_max_x;D_1_global_max_y;D_1_global_min_x;D_1_global_min_y;D_1_shift_max_x;D_2_global_max_x;D_2_global_max_y;D_2_global_min_x;D_2_global_min_y;D_2_shift_max_x;D_3_global_max_x;D_3_global_max_y;D_3_global_min_x;D_3_global_min_y;D_3_shift_max_x;D_4_global_max_x;D_4_global_max_y;D_4_global_min_x;D_4_global_min_y;D_4_shift_max_x;D_5_global_max_x;D_5_global_max_y;D_5_global_min_x;D_5_global_min_y;D_5_shift_max_x;D_6_global_max_x;D_6_global_max_y;D_6_global_min_x;D_6_global_min_y;D_6_shift_max_x;D_7_global_max_x;D_7_global_max_y;D_7_global_min_x;D_7_global_min_y;D_7_shift_max_x;D_8_global_max_x;D_8_global_max_y;D_8_global_min_x;D_8_global_min_y;D_8_shift_max_x;D_9_global_max_x;D_9_global_max_y;D_9_global_min_x;D_9_global_min_y;D_9_shift_max_x;
82.000;-29.000;2292.000;-134.382;0.000;2024.000;-13.595;2274.000;-154.062;1942.000;267.000;-45.740;1946.000;-128.250;185.000;1826.000;-53.845;2517.000;-156.308;1744.000;2378.000;-47.646;2644.000;-162.890;2296.000;2023.000;-48.971;1021.000;-194.304;1941.000;168.000;-59.003;2873.000;-150.165;86.000;82.000;-53.000;1796.000;-125.388;0.000;350.000;-46.905;1938.000;-133.778;268.000;59.000;-54.000;3935.000;-129.556;-23.000;
