D_ref_x;D_ref_y;D_1_x;D_1_y;D_2_x;D_2_y;D_3_x;D_3_y;D_4_x;D_4_y;D_5_x;D_5_y;D_6_x;D_6_y;D_7_x;D_7_y;D_8_x;D_8_y;D_9_x;D_9_y;
1911.000;-1923.235;1924.000;-1991.061;2318.000;-1182.500;2399.000;-1091.369;2147.000;-1450.189;2235.000;-1714.235;2062.000;-1410.546;1871.000;-1273.659;2321.000;-1141.856;2133.000;-1469.291;
1939.000;-1897.682;1952.000;-1974.587;2347.000;-1138.053;2433.000;-1051.848;2178.000;-1401.091;2263.000;-1669.561;2091.000;-1399.309;1899.000;-1293.135;2351.000;-1100.999;2162.000;-1430.671;
1967.000;-1867.726;1980.000;-1954.168;2376.000;-1093.854;2467.000;-1017.809;2209.000;-1348.374;2291.000;-1620.842;2120.000;-1383.367;1927.000;-1308.506;2381.000;-1060.360;2191.000;-1389.473;
1995.000;-1833.648;2008.000;-1929.597;2405.000;-1050.183;2501.000;-988.968;2240.000;-1293.421;2319.000;-1568.443;2149.000;-1362.945;1955.000;-1319.869;2411.000;-1020.244;2220.000;-1346.148;
2023.000;-1795.732;2036.000;-1900.668;2434.000;-1007.327;2535.000;-965.037;2271.000;-1237.614;2347.000;-1512.726;2178.000;-1338.271;1983.000;-1327.322;2441.000;-980.957;2249.000;-1301.145;
2051.000;-1754.260;2064.000;-1867.173;2463.000;-965.566;2569.000;-945.732;2302.000;-1182.335;2375.000;-1454.053;2207.000;-1309.568;2011.000;-1330.961;2471.000;-942.805;2278.000;-1254.914;
2079.000;-1709.514;2092.000;-1828.905;2492.000;-925.184;2603.000;-930.768;2333.000;-1128.967;2403.000;-1392.788;2236.000;-1277.064;2039.000;-1330.885;2501.000;-906.093;2307.000;-1207.905;
2107.000;-1661.778;2120.000;-1785.658;2521.000;-886.465;2637.000;-919.857;2364.000;-1078.893;2431.000;-1329.294;2265.000;-1240.984;2067.000;-1327.191;2531.000;-871.128;2336.000;-1160.567;
2135.000;-1611.333;2148.000;-1737.225;2550.000;-849.692;2671.000;-912.716;2395.000;-1033.494;2459.000;-1263.934;2294.000;-1201.554;2095.000;-1319.977;2561.000;-838.216;2365.000;-1113.351;
2172.000;-1541.000;2184.000;-1667.000;2580.000;-814.000;2706.000;-909.000;2427.000;-993.000;2492.000;-1185.000;2323.000;-1159.000;2126.000;-1308.000;2600.000;-799.000;2402.000;-1054.000;
2203.000;-1479.365;2215.000;-1599.362;2608.000;-783.031;2736.000;-908.451;2462.000;-957.416;2518.000;-1121.790;2354.000;-1110.391;2156.000;-1292.605;2632.000;-770.152;2433.000;-1005.596;
2234.000;-1416.071;2246.000;-1526.383;2636.000;-754.156;2766.000;-909.793;2497.000;-930.476;2544.000;-1058.316;2385.000;-1059.216;2186.000;-1273.922;2664.000;-744.093;2464.000;-958.607;
2265.000;-1351.975;2277.000;-1449.661;2664.000;-727.121;2796.000;-912.435;2532.000;-911.284;2570.000;-995.241;2416.000;-1006.224;2216.000;-1252.465;2696.000;-720.477;2495.000;-913.139;
2296.000;-1287.934;2308.000;-1370.791;2692.000;-701.668;2826.000;-915.785;2567.000;-898.944;2596.000;-933.230;2447.000;-952.160;2246.000;-1228.753;2728.000;-698.960;2526.000;-869.298;
2327.000;-1224.805;2339.000;-1291.371;2720.000;-677.543;2856.000;-919.253;2602.000;-892.559;2622.000;-872.944;2478.000;-897.773;2276.000;-1203.302;2760.000;-679.195;2557.000;-827.191;
2358.000;-1163.444;2370.000;-1212.996;2748.000;-654.489;2886.000;-922.246;2637.000;-891.233;2648.000;-815.048;2509.000;-843.808;2306.000;-1176.628;2792.000;-660.837;2588.000;-786.924;
2389.000;-1104.710;2401.000;-1137.263;2776.000;-632.251;2916.000;-924.173;2672.000;-894.068;2674.000;-760.205;2540.000;-791.012;2336.000;-1149.248;2824.000;-643.540;2619.000;-748.604;
2420.000;-1049.458;2432.000;-1065.769;2804.000;-610.571;2946.000;-924.443;2707.000;-900.170;2700.000;-709.078;2571.000;-740.133;2366.000;-1121.678;2856.000;-626.959;2650.000;-712.336;
2451.000;-998.546;2463.000;-1000.109;2832.000;-589.196;2976.000;-922.463;2742.000;-908.640;2726.000;-662.332;2602.000;-691.917;2396.000;-1094.436;2888.000;-610.747;2681.000;-678.227;
2482.000;-952.831;2494.000;-941.882;2860.000;-567.867;3006.000;-917.643;2777.000;-918.582;2752.000;-620.628;2633.000;-647.111;2426.000;-1068.038;2920.000;-594.560;2712.000;-646.383;
2514.000;-912.000;2535.000;-879.000;2891.000;-544.000;3040.000;-908.000;2815.000;-930.000;2785.000;-576.000;2666.000;-604.000;2456.000;-1043.000;2954.000;-577.000;2744.000;-616.000;
2546.000;-878.259;2568.000;-841.784;2917.000;-523.598;3069.000;-895.788;2845.000;-938.779;2809.000;-549.946;2704.000;-561.078;2487.000;-1018.985;2986.000;-559.859;2776.000;-588.219;
2578.000;-851.034;2601.000;-815.624;2943.000;-502.967;3098.000;-880.071;2875.000;-946.934;2833.000;-529.119;2742.000;-525.249;2518.000;-996.820;3018.000;-542.213;2808.000;-562.949;
2610.000;-829.448;2634.000;-798.950;2969.000;-482.299;3127.000;-861.176;2905.000;-954.132;2857.000;-513.167;2780.000;-496.165;2549.000;-976.352;3050.000;-524.246;2840.000;-540.055;
2642.000;-812.625;2667.000;-790.196;2995.000;-461.789;3156.000;-839.432;2935.000;-960.043;2881.000;-501.735;2818.000;-473.480;2580.000;-957.425;3082.000;-506.142;2872.000;-519.406;
2674.000;-799.687;2700.000;-787.794;3021.000;-441.630;3185.000;-815.167;2965.000;-964.333;2905.000;-494.472;2856.000;-456.845;2611.000;-939.887;3114.000;-488.086;2904.000;-500.867;
2706.000;-789.759;2733.000;-790.174;3047.000;-422.018;3214.000;-788.708;2995.000;-966.671;2929.000;-491.024;2894.000;-445.912;2642.000;-923.583;3146.000;-470.262;2936.000;-484.305;
2738.000;-781.963;2766.000;-795.770;3073.000;-403.145;3243.000;-760.385;3025.000;-966.724;2953.000;-491.039;2932.000;-440.335;2673.000;-908.359;3178.000;-452.853;2968.000;-469.588;
2770.000;-775.423;2799.000;-803.014;3099.000;-385.206;3272.000;-730.524;3055.000;-964.161;2977.000;-494.164;2970.000;-439.765;2704.000;-894.062;3210.000;-436.044;3000.000;-456.581;
2802.000;-769.261;2832.000;-810.338;3125.000;-368.394;3301.000;-699.454;3085.000;-958.649;3001.000;-500.045;3008.000;-443.855;2735.000;-880.536;3242.000;-420.019;3032.000;-445.151;
2834.000;-762.602;2865.000;-816.173;3151.000;-352.905;3330.000;-667.504;3115.000;-949.857;3025.000;-508.331;3046.000;-452.258;2766.000;-867.629;3274.000;-404.962;3064.000;-435.166;
2868.000;-754.000;2905.000;-819.000;3187.000;-334.000;3359.000;-635.000;3148.000;-936.000;3058.000;-523.000;3085.000;-465.000;2800.000;-854.000;3311.000;-389.000;3102.000;-425.000;
2899.000;-744.090;2936.000;-816.609;3211.000;-323.236;3387.000;-603.395;3177.000;-919.974;3084.000;-536.696;3116.000;-477.836;2829.000;-842.667;3348.000;-374.827;3136.000;-417.273;
2930.000;-732.268;2967.000;-810.245;3235.000;-313.968;3415.000;-571.842;3206.000;-900.590;3110.000;-551.826;3147.000;-492.750;2858.000;-831.486;3385.000;-362.548;3170.000;-410.595;
2961.000;-718.788;2998.000;-800.308;3259.000;-306.171;3443.000;-540.606;3235.000;-878.208;3136.000;-567.986;3178.000;-509.422;2887.000;-820.350;3422.000;-352.232;3204.000;-404.715;
2992.000;-703.902;3029.000;-787.198;3283.000;-299.822;3471.000;-509.949;3264.000;-853.186;3162.000;-584.772;3209.000;-527.529;2916.000;-809.154;3459.000;-343.950;3238.000;-399.379;
3023.000;-687.863;3060.000;-771.315;3307.000;-294.895;3499.000;-480.133;3293.000;-825.886;3188.000;-601.780;3240.000;-546.749;2945.000;-797.790;3496.000;-337.770;3272.000;-394.335;
3054.000;-670.924;3091.000;-753.062;3331.000;-291.368;3527.000;-451.422;3322.000;-796.665;3214.000;-618.606;3271.000;-566.760;2974.000;-786.152;3533.000;-333.762;3306.000;-389.332;
3085.000;-653.337;3122.000;-732.836;3355.000;-289.214;3555.000;-424.077;3351.000;-765.884;3240.000;-634.847;3302.000;-587.241;3003.000;-774.134;3570.000;-331.996;3340.000;-384.118;
3116.000;-635.356;3153.000;-711.040;3379.000;-288.411;3583.000;-398.363;3380.000;-733.902;3266.000;-650.099;3333.000;-607.869;3032.000;-761.629;3607.000;-332.541;3374.000;-378.440;
3147.000;-617.233;3184.000;-688.074;3403.000;-288.933;3611.000;-374.542;3409.000;-701.078;3292.000;-663.958;3364.000;-628.322;3061.000;-748.532;3644.000;-335.466;3408.000;-372.046;
3178.000;-599.221;3215.000;-664.338;3427.000;-290.757;3639.000;-352.877;3438.000;-667.772;3318.000;-676.019;3395.000;-648.279;3090.000;-734.735;3681.000;-340.841;3442.000;-364.684;
3219.000;-576.000;3254.000;-634.000;3458.000;-295.000;3676.000;-328.000;3476.000;-624.000;3354.000;-689.000;3432.000;-671.000;3125.000;-717.000;3723.000;-350.000;3480.000;-355.000;
3252.000;-558.102;3289.000;-606.879;3485.000;-300.345;3702.000;-313.320;3507.000;-588.657;3382.000;-695.599;3461.000;-687.667;3152.000;-702.448;3753.000;-358.538;3511.000;-345.774;
3285.000;-540.894;3324.000;-580.190;3512.000;-306.963;3728.000;-300.917;3538.000;-553.912;3410.000;-699.126;3490.000;-703.194;3179.000;-687.293;3783.000;-368.537;3542.000;-335.392;
3318.000;-524.275;3359.000;-554.192;3539.000;-314.548;3754.000;-290.687;3569.000;-519.964;3438.000;-699.713;3519.000;-717.491;3206.000;-671.744;3813.000;-379.750;3573.000;-323.947;
3351.000;-508.145;3394.000;-529.147;3566.000;-322.796;3780.000;-282.521;3600.000;-487.013;3466.000;-697.489;3548.000;-730.470;3233.000;-656.008;3843.000;-391.929;3604.000;-311.532;
3384.000;-492.402;3429.000;-505.314;3593.000;-331.401;3806.000;-276.314;3631.000;-455.258;3494.000;-692.584;3577.000;-742.043;3260.000;-640.292;3873.000;-404.827;3635.000;-298.239;
3417.000;-476.946;3464.000;-482.953;3620.000;-340.061;3832.000;-271.958;3662.000;-424.899;3522.000;-685.128;3606.000;-752.121;3287.000;-624.805;3903.000;-418.197;3666.000;-284.161;
3450.000;-461.675;3499.000;-462.325;3647.000;-348.469;3858.000;-269.348;3693.000;-396.136;3550.000;-675.252;3635.000;-760.617;3314.000;-609.753;3933.000;-431.792;3697.000;-269.391;
3483.000;-446.489;3534.000;-443.689;3674.000;-356.321;3884.000;-268.375;3724.000;-369.168;3578.000;-663.086;3664.000;-767.441;3341.000;-595.344;3963.000;-445.363;3728.000;-254.021;
3516.000;-431.286;3569.000;-427.307;3701.000;-363.313;3910.000;-268.935;3755.000;-344.195;3606.000;-648.760;3693.000;-772.505;3368.000;-581.787;3993.000;-458.665;3759.000;-238.145;
3549.000;-415.966;3604.000;-413.439;3728.000;-369.141;3936.000;-270.919;3786.000;-321.416;3634.000;-632.403;3722.000;-775.721;3395.000;-569.288;4023.000;-471.449;3790.000;-221.855;
3585.000;-399.000;3644.000;-401.000;3759.000;-374.000;3967.000;-275.000;3827.000;-295.000;3668.000;-610.000;3759.000;-777.000;3430.000;-555.000;4057.000;-485.000;3827.000;-202.000;
3618.000;-383.140;3678.000;-393.446;3787.000;-376.440;3995.000;-280.111;3870.000;-272.161;3697.000;-588.836;3788.000;-775.718;3456.000;-546.014;4084.000;-494.879;3846.000;-191.698;
3651.000;-367.044;3712.000;-388.309;3815.000;-377.183;4023.000;-286.259;3913.000;-254.148;3726.000;-565.849;3817.000;-772.526;3482.000;-538.533;4111.000;-504.071;3865.000;-181.461;
3684.000;-350.805;3746.000;-385.108;3843.000;-376.486;4051.000;-293.097;3956.000;-240.669;3755.000;-541.082;3846.000;-767.565;3508.000;-532.639;4138.000;-512.733;3884.000;-171.435;
3717.000;-334.516;3780.000;-383.363;3871.000;-374.609;4079.000;-300.282;3999.000;-231.437;3784.000;-514.583;3875.000;-760.975;3534.000;-528.414;4165.000;-521.025;3903.000;-161.763;
3750.000;-318.270;3814.000;-382.592;3899.000;-371.812;4107.000;-307.467;4042.000;-226.160;3813.000;-486.394;3904.000;-752.895;3560.000;-525.939;4192.000;-529.105;3922.000;-152.590;
3783.000;-302.160;3848.000;-382.315;3927.000;-368.351;4135.000;-314.307;4085.000;-224.551;3842.000;-456.561;3933.000;-743.466;3586.000;-525.297;4219.000;-537.133;3941.000;-144.060;
3816.000;-286.278;3882.000;-382.052;3955.000;-364.488;4163.000;-320.458;4128.000;-226.319;3871.000;-425.130;3962.000;-732.827;3612.000;-526.568;4246.000;-545.265;3960.000;-136.319;
3849.000;-270.717;3916.000;-381.320;3983.000;-360.479;4191.000;-325.573;4171.000;-231.175;3900.000;-392.144;3991.000;-721.120;3638.000;-529.834;4273.000;-553.662;3979.000;-129.510;
3882.000;-255.571;3950.000;-379.640;4011.000;-356.585;4219.000;-329.308;4214.000;-238.829;3929.000;-357.650;4020.000;-708.482;3664.000;-535.178;4300.000;-562.482;3998.000;-123.779;
3915.000;-240.931;3984.000;-376.531;4039.000;-353.064;4247.000;-331.317;4257.000;-248.992;3958.000;-321.691;4049.000;-695.056;3690.000;-542.681;4327.000;-571.883;4017.000;-119.269;
3955.000;-224.000;4026.000;-370.000;4069.000;-350.000;4280.000;-331.000;4302.000;-262.000;3988.000;-283.000;4084.000;-678.000;3722.000;-555.000;4364.000;-586.000;4037.000;-116.000;
3994.000;-208.507;4060.000;-362.125;4095.000;-348.149;4309.000;-328.022;4332.000;-271.820;4004.000;-261.817;4114.000;-662.813;3749.000;-568.063;4391.000;-597.337;4071.000;-114.179;
4033.000;-194.215;4094.000;-352.277;4121.000;-347.123;4338.000;-322.745;4362.000;-282.245;4020.000;-240.562;4144.000;-647.256;3776.000;-583.240;4418.000;-609.335;4105.000;-116.755;
