D_ref_global_max_x;D_ref_global_max_y;D_ref_global_min_x;D_ref_global_min_y;D_ref_shift_max_x;D_1_global_max_x;D_1_global_max_y;D_1_global_min_x;D_1_global_min_y;D_1_shift_max_x;D_2_global_max_x;D_2_global_max_y;D_2_global_min_x;D_2_global_min_y;D_2_shift_max_x;D_3_global_max_x;D_3_global_max_y;D_3_global_min_x;D_3_global_min_y;D_3_shift_max_x;D_4_global_max_x;D_4_global_max_y;D_4_global_min_x;D_4_global_min_y;D_4_shift_max_x;D_5_global_max_x;D_5_global_max_y;D_5_global_min_x;D_5_global_min_y;D_5_shift_max_x;D_6_global_max_x;D_6_global_max_y;D_6_global_min_x;D_6_global_min_y;D_6_shift_max_x;D_7_global_max_x;D_7_global_max_y;D_7_global_min_x;D_7_global_min_y;D_7_shift_max_x;D_8_global_max_x;D_8_global_max_y;D_8_global_min_x;D_8_global_min_y;D_8_shift_max_x;D_9_global_max_x;D_9_global_max_y;D_9_global_min_x;D_9_global_min_y;D_9_shift_max_x;
88.000;-29.087;2255.000;-132.195;0.000;2024.000;-13.595;2267.000;-153.577;1936.000;225.000;-48.689;1946.000;-128.250;137.000;1842.000;-53.920;2517.000;-156.308;1754.000;2338.000;-52.411;2627.000;-160.763;2250.000;2023.000;-48.971;1075.000;-185.600;1935.000;179.000;-59.139;2873.000;-150.165;91.000;82.000;-53.000;1815.000;-123.762;-6.000;268.000;-51.238;1938.000;-133.778;180.000;59.000;-54.000;1759.000;-128.827;-29.000;
