D_ref_x;D_ref_y;D_1_x;D_1_y;D_2_x;D_2_y;D_3_x;D_3_y;D_4_x;D_4_y;D_5_x;D_5_y;D_6_x;D_6_y;D_7_x;D_7_y;D_8_x;D_8_y;D_9_x;D_9_y;
5449.000;461.066;5484.000;461.587;5276.000;340.223;5772.000;-26.121;5614.000;20.685;5142.000;125.798;5485.000;98.493;5023.000;114.773;5726.000;189.760;5407.000;454.602;
5606.000;488.000;5644.000;456.000;5431.000;312.000;5986.000;23.000;5807.000;8.000;5313.000;45.000;5642.000;108.000;5199.000;48.000;5884.000;199.000;5572.000;440.000;
5763.000;514.909;5804.000;456.498;5591.000;269.312;6147.000;54.764;6006.000;-6.993;5461.000;-35.721;5787.000;107.763;5397.000;66.990;6040.000;175.640;5738.000;394.025;
5920.000;514.000;5964.000;443.000;5752.000;218.000;6309.000;96.000;6206.000;-4.000;5610.000;-81.000;5933.000;98.000;5596.000;128.000;6197.000;114.000;5905.000;340.000;
6074.000;460.633;6119.000;397.072;5926.000;165.872;6464.000;158.418;6367.000;25.712;5738.000;-62.684;6092.000;79.551;5755.000;154.088;6378.000;8.467;6074.000;300.961;
6228.000;368.000;6275.000;328.000;6100.000;146.000;6620.000;229.000;6529.000;82.000;5866.000;-23.000;6252.000;62.000;5914.000;125.000;6560.000;-57.000;6244.000;268.000;
6373.000;267.421;6421.000;257.294;6273.000;177.679;6778.000;286.974;6687.000;155.850;6023.000;6.656;6453.000;52.836;6059.000;41.417;6609.000;-56.182;6411.000;228.438;
6518.000;186.000;6568.000;192.000;6447.000;227.000;6936.000;315.000;6846.000;221.000;6181.000;30.000;6654.000;52.000;6204.000;-38.000;6658.000;-49.000;6578.000;185.000;
6660.000;147.187;6708.000;143.334;6607.000;253.738;7094.000;303.007;7008.000;250.670;6343.000;71.249;6812.000;51.430;6310.000;-56.054;6822.000;-9.024;6740.000;143.105;
6802.000;128.000;6849.000;107.000;6767.000;260.000;7252.000;261.000;7170.000;245.000;6505.000;122.000;6970.000;51.000;6416.000;-37.000;6986.000;23.000;6902.000;93.000;
6946.000;104.901;6986.000;83.041;6925.000;250.784;7423.000;203.521;7333.000;214.372;6667.000;165.578;7123.000;52.235;6555.000;31.705;7147.000;21.090;7046.000;39.404;
